name,GW,total_points
Kevin_De Bruyne_215,31,8
Kevin_De Bruyne_215,32,14
Kevin_De Bruyne_215,33,1
Kevin_De Bruyne_215,34,7
Kevin_De Bruyne_215,35,3
Kevin_De Bruyne_215,36,0
Kevin_De Bruyne_215,37,6
Kevin_De Bruyne_215,38,19
Kevin_Long_88,1,0
Kevin_Long_88,2,0
Kevin_Long_88,3,0
Kevin_Long_88,4,0
Kevin_Long_88,5,0
Kevin_Long_88,6,0
Kevin_Long_88,7,0
Kevin_Long_88,8,0
Kevin_Long_88,9,0
Kevin_Long_88,10,0
Kevin_Long_88,11,0
Kevin_Long_88,12,0
Kevin_Long_88,13,0
Kevin_Long_88,14,0
Kevin_Long_88,15,0
Kevin_Long_88,16,0
Kevin_Long_88,17,0
Kevin_Long_88,18,0
Kevin_Long_88,19,1
Kevin_Long_88,20,0
Kevin_Long_88,21,0
Kevin_Long_88,22,0
Kevin_Long_88,23,0
Kevin_Long_88,24,0
Kevin_Long_88,25,0
Kevin_Long_88,26,0
Kevin_Long_88,27,0
Kevin_Long_88,28,0
Kevin_Long_88,29,0
Kevin_Long_88,30,0
Kevin_Long_88,31,0
Kevin_Long_88,32,1
Kevin_Long_88,33,2
Kevin_Long_88,34,6
Kevin_Long_88,35,2
Kevin_Long_88,36,2
Kevin_Long_88,37,6
Kevin_Long_88,38,1
Ki-Jana_Hoever_628,28,0
Ki-Jana_Hoever_628,29,0
Ki-Jana_Hoever_628,30,0
Ki-Jana_Hoever_628,31,0
Ki-Jana_Hoever_628,32,0
Ki-Jana_Hoever_628,33,0
Ki-Jana_Hoever_628,34,0
Ki-Jana_Hoever_628,35,0
Ki-Jana_Hoever_628,36,0
Ki-Jana_Hoever_628,37,0
Ki-Jana_Hoever_628,38,0
Kieran_Tierney_515,1,0
Kieran_Tierney_515,2,0
Kieran_Tierney_515,3,0
Kieran_Tierney_515,4,0
Kieran_Tierney_515,5,0
Kieran_Tierney_515,6,0
Kieran_Tierney_515,7,0
Kieran_Tierney_515,8,0
Kieran_Tierney_515,9,0
Kieran_Tierney_515,10,1
Kieran_Tierney_515,11,2
Kieran_Tierney_515,12,0
Kieran_Tierney_515,13,0
Kieran_Tierney_515,14,0
Kieran_Tierney_515,15,1
Kieran_Tierney_515,16,1
Kieran_Tierney_515,17,0
Kieran_Tierney_515,18,0
Kieran_Tierney_515,19,0
Kieran_Tierney_515,20,0
Kieran_Tierney_515,21,0
Kieran_Tierney_515,22,0
Kieran_Tierney_515,23,0
Kieran_Tierney_515,24,0
Kieran_Tierney_515,25,0
Kieran_Tierney_515,26,0
Kieran_Tierney_515,27,0
Kieran_Tierney_515,29,0
Kieran_Tierney_515,30,1
Kieran_Tierney_515,31,9
Kieran_Tierney_515,32,6
Kieran_Tierney_515,33,4
Kieran_Tierney_515,34,2
Kieran_Tierney_515,35,1
Kieran_Tierney_515,36,2
Kieran_Tierney_515,37,1
Kieran_Tierney_515,38,11
Kieran_Trippier_334,1,0
Kieran_Trippier_334,2,0
Kieran_Trippier_334,3,0
Kieran_Trippier_334,4,0
Kieran_Trippier_334,5,0
Kieran_Trippier_334,6,0
Kieran_Trippier_334,7,0
Kieran_Trippier_334,8,0
Kieran_Trippier_334,9,0
Kieran_Trippier_334,10,0
Kieran_Trippier_334,11,0
Kieran_Trippier_334,12,0
Kieran_Trippier_334,13,0
Kieran_Trippier_334,14,0
Kieran_Trippier_334,15,0
Kieran_Trippier_334,16,0
Kieran_Trippier_334,17,0
Kieran_Trippier_334,18,0
Kieran_Trippier_334,19,0
Kieran_Trippier_334,20,0
Kieran_Trippier_334,21,0
Kieran_Trippier_334,22,0
Kieran_Trippier_334,23,0
Kieran_Trippier_334,24,0
Kieran_Trippier_334,25,0
Kieran_Trippier_334,26,0
Kieran_Trippier_334,27,0
Kieran_Trippier_334,28,0
Kieran_Trippier_334,29,0
Kieran_Trippier_334,30,0
Kieran_Trippier_334,31,0
Kieran_Trippier_334,32,0
Kieran_Trippier_334,33,0
Kieran_Trippier_334,34,0
Kieran_Trippier_334,35,0
Kieran_Trippier_334,36,0
Kieran_Trippier_334,37,0
Kieran_Trippier_334,38,0
Kieron_Freeman_292,1,0
Kieron_Freeman_292,2,0
Kieron_Freeman_292,3,0
Kieron_Freeman_292,4,0
Kieron_Freeman_292,5,0
Kieron_Freeman_292,6,0
Kieron_Freeman_292,7,0
Kieron_Freeman_292,8,0
Kieron_Freeman_292,9,0
Kieron_Freeman_292,10,0
Kieron_Freeman_292,11,0
Kieron_Freeman_292,12,0
Kieron_Freeman_292,13,0
Kieron_Freeman_292,14,0
Kieron_Freeman_292,15,0
Kieron_Freeman_292,16,0
Kieron_Freeman_292,17,0
Kieron_Freeman_292,18,0
Kieron_Freeman_292,19,0
Kieron_Freeman_292,20,0
Kieron_Freeman_292,21,0
Kieron_Freeman_292,22,0
Kieron_Freeman_292,23,0
Kieron_Freeman_292,24,0
Kieron_Freeman_292,25,0
Kieron_Freeman_292,26,0
Kieron_Freeman_292,27,0
Kieron_Freeman_292,29,0
Kieron_Freeman_292,30,1
Kieron_Freeman_292,31,0
Kieron_Freeman_292,32,1
Kieron_Freeman_292,33,0
Kieron_Freeman_292,34,0
Kieron_Freeman_292,35,0
Kieron_Freeman_292,36,0
Kieron_Freeman_292,37,0
Kieron_Freeman_292,38,0
Konstantinos_Mavropanos_8,1,0
Konstantinos_Mavropanos_8,2,0
Konstantinos_Mavropanos_8,3,0
Konstantinos_Mavropanos_8,4,0
Konstantinos_Mavropanos_8,5,0
Konstantinos_Mavropanos_8,6,0
Konstantinos_Mavropanos_8,7,0
Konstantinos_Mavropanos_8,8,0
Konstantinos_Mavropanos_8,9,0
Konstantinos_Mavropanos_8,10,0
Konstantinos_Mavropanos_8,11,0
Konstantinos_Mavropanos_8,12,0
Konstantinos_Mavropanos_8,13,0
Konstantinos_Mavropanos_8,14,0
Konstantinos_Mavropanos_8,15,0
Konstantinos_Mavropanos_8,16,0
Konstantinos_Mavropanos_8,17,0
Konstantinos_Mavropanos_8,18,0
Konstantinos_Mavropanos_8,19,0
Konstantinos_Mavropanos_8,20,0
Konstantinos_Mavropanos_8,21,0
Konstantinos_Mavropanos_8,22,0
Konstantinos_Mavropanos_8,23,0
Konstantinos_Mavropanos_8,24,0
Konstantinos_Mavropanos_8,25,0
Konstantinos_Mavropanos_8,26,0
Konstantinos_Mavropanos_8,27,0
Konstantinos_Mavropanos_8,29,0
Konstantinos_Mavropanos_8,30,0
Konstantinos_Mavropanos_8,31,0
Konstantinos_Mavropanos_8,32,0
Konstantinos_Mavropanos_8,33,0
Konstantinos_Mavropanos_8,34,0
Konstantinos_Mavropanos_8,35,0
Konstantinos_Mavropanos_8,36,0
Konstantinos_Mavropanos_8,37,0
Konstantinos_Mavropanos_8,38,0
Kortney_Hause_25,1,0
Kortney_Hause_25,2,0
Kortney_Hause_25,3,0
Kortney_Hause_25,4,0
Kortney_Hause_25,5,0
Kortney_Hause_25,6,0
Kortney_Hause_25,7,0
Kortney_Hause_25,8,0
Kortney_Hause_25,9,0
Kortney_Hause_25,10,0
Kortney_Hause_25,11,0
Kortney_Hause_25,12,0
Kortney_Hause_25,13,0
Kortney_Hause_25,14,0
Kortney_Hause_25,15,0
Kortney_Hause_25,16,0
Kortney_Hause_25,17,0
Kortney_Hause_25,18,1
Kortney_Hause_25,19,6
Kortney_Hause_25,20,1
Kortney_Hause_25,21,2
Kortney_Hause_25,22,-1
Kortney_Hause_25,23,2
Kortney_Hause_25,24,2
Kortney_Hause_25,25,0
Kortney_Hause_25,26,1
Kortney_Hause_25,27,1
Kortney_Hause_25,29,0
Kortney_Hause_25,30,13
Kortney_Hause_25,31,1
Kortney_Hause_25,32,2
Kortney_Hause_25,33,1
Kortney_Hause_25,34,1
Kortney_Hause_25,35,0
Kortney_Hause_25,36,0
Kortney_Hause_25,37,0
Kortney_Hause_25,38,1
Kurt_Zouma_459,1,-1
Kurt_Zouma_459,2,2
Kurt_Zouma_459,3,1
Kurt_Zouma_459,4,-1
Kurt_Zouma_459,5,0
Kurt_Zouma_459,6,1
Kurt_Zouma_459,7,0
Kurt_Zouma_459,8,2
Kurt_Zouma_459,9,7
Kurt_Zouma_459,10,1
Kurt_Zouma_459,11,2
Kurt_Zouma_459,12,6
Kurt_Zouma_459,13,1
Kurt_Zouma_459,14,2
Kurt_Zouma_459,15,2
Kurt_Zouma_459,16,1
Kurt_Zouma_459,17,2
Kurt_Zouma_459,18,5
Kurt_Zouma_459,19,1
Kurt_Zouma_459,20,2
Kurt_Zouma_459,21,1
Kurt_Zouma_459,22,0
Kurt_Zouma_459,23,0
Kurt_Zouma_459,24,0
Kurt_Zouma_459,25,0
Kurt_Zouma_459,26,0
Kurt_Zouma_459,27,0
Kurt_Zouma_459,28,0
Kurt_Zouma_459,29,5
Kurt_Zouma_459,30,0
Kurt_Zouma_459,31,0
Kurt_Zouma_459,32,0
Kurt_Zouma_459,33,6
Kurt_Zouma_459,34,1
Kurt_Zouma_459,35,1
Kurt_Zouma_459,36,5
Kurt_Zouma_459,37,0
Kurt_Zouma_459,38,7
Kyle_Walker-Peters_337,1,2
Kyle_Walker-Peters_337,2,1
Kyle_Walker-Peters_337,3,2
Kyle_Walker-Peters_337,4,0
Kyle_Walker-Peters_337,5,0
Kyle_Walker-Peters_337,6,0
Kyle_Walker-Peters_337,7,0
Kyle_Walker-Peters_337,8,0
Kyle_Walker-Peters_337,9,0
Kyle_Walker-Peters_337,10,0
Kyle_Walker-Peters_337,11,0
Kyle_Walker-Peters_337,12,0
Kyle_Walker-Peters_337,13,0
Kyle_Walker-Peters_337,14,0
Kyle_Walker-Peters_337,15,0
Kyle_Walker-Peters_337,16,0
Kyle_Walker-Peters_337,17,0
Kyle_Walker-Peters_337,18,0
Kyle_Walker-Peters_337,19,0
Kyle_Walker-Peters_337,20,0
Kyle_Walker-Peters_337,21,0
Kyle_Walker-Peters_337,22,0
Kyle_Walker-Peters_337,23,0
Kyle_Walker-Peters_337,24,0
Kyle_Walker-Peters_337,25,0
Kyle_Walker-Peters_337,26,1
Kyle_Walker-Peters_337,27,0
Kyle_Walker-Peters_337,28,0
Kyle_Walker-Peters_337,29,0
Kyle_Walker-Peters_337,30,1
Kyle_Walker-Peters_337,31,1
Kyle_Walker-Peters_337,32,2
Kyle_Walker-Peters_337,33,7
Kyle_Walker-Peters_337,34,2
Kyle_Walker-Peters_337,35,0
Kyle_Walker-Peters_337,36,1
Kyle_Walker-Peters_337,37,6
Kyle_Walker-Peters_337,38,6
Kyle_Walker_203,1,8
Kyle_Walker_203,2,1
Kyle_Walker_203,3,1
Kyle_Walker_203,4,6
Kyle_Walker_203,5,1
Kyle_Walker_203,6,1
Kyle_Walker_203,7,2
Kyle_Walker_203,8,1
Kyle_Walker_203,9,0
Kyle_Walker_203,10,0
Kyle_Walker_203,11,14
Kyle_Walker_203,12,1
Kyle_Walker_203,13,0
Kyle_Walker_203,14,1
Kyle_Walker_203,15,2
Kyle_Walker_203,16,0
Kyle_Walker_203,17,6
Kyle_Walker_203,18,2
Kyle_Walker_203,19,1
Kyle_Walker_203,20,6
Kyle_Walker_203,21,0
Kyle_Walker_203,22,0
Kyle_Walker_203,23,0
Kyle_Walker_203,24,6
Kyle_Walker_203,25,0
Kyle_Walker_203,26,7
Kyle_Walker_203,27,6
Kyle_Walker_203,29,0
Kyle_Walker_203,30,6
Kyle_Walker_203,31,1
Kyle_Walker_203,32,5
Kyle_Walker_203,33,0
Kyle_Walker_203,34,1
Kyle_Walker_203,35,6
Kyle_Walker_203,36,1
Kyle_Walker_203,37,11
Kyle_Walker_203,38,10
Laurent_Koscielny_7,1,0
Laurent_Koscielny_7,2,0
Laurent_Koscielny_7,3,0
Laurent_Koscielny_7,4,0
Laurent_Koscielny_7,5,0
Laurent_Koscielny_7,6,0
Laurent_Koscielny_7,7,0
Laurent_Koscielny_7,8,0
Laurent_Koscielny_7,9,0
Laurent_Koscielny_7,10,0
Laurent_Koscielny_7,11,0
Laurent_Koscielny_7,12,0
Laurent_Koscielny_7,13,0
Laurent_Koscielny_7,14,0
Laurent_Koscielny_7,15,0
Laurent_Koscielny_7,16,0
Laurent_Koscielny_7,17,0
Laurent_Koscielny_7,18,0
Laurent_Koscielny_7,19,0
Laurent_Koscielny_7,20,0
Laurent_Koscielny_7,21,0
Laurent_Koscielny_7,22,0
Laurent_Koscielny_7,23,0
Laurent_Koscielny_7,24,0
Laurent_Koscielny_7,25,0
Laurent_Koscielny_7,26,0
Laurent_Koscielny_7,27,0
Laurent_Koscielny_7,29,0
Laurent_Koscielny_7,30,0
Laurent_Koscielny_7,31,0
Laurent_Koscielny_7,32,0
Laurent_Koscielny_7,33,0
Laurent_Koscielny_7,34,0
Laurent_Koscielny_7,35,0
Laurent_Koscielny_7,36,0
Laurent_Koscielny_7,37,0
Laurent_Koscielny_7,38,0
Leander_Dendoncker_420,1,3
Leander_Dendoncker_420,2,2
Leander_Dendoncker_420,3,1
Leander_Dendoncker_420,4,2
Leander_Dendoncker_420,5,1
Leander_Dendoncker_420,6,0
Leander_Dendoncker_420,7,3
Leander_Dendoncker_420,8,3
Leander_Dendoncker_420,9,2
Leander_Dendoncker_420,10,2
Leander_Dendoncker_420,11,2
Leander_Dendoncker_420,12,2
Leander_Dendoncker_420,13,2
Leander_Dendoncker_420,14,1
Leander_Dendoncker_420,15,11
Leander_Dendoncker_420,16,2
Leander_Dendoncker_420,17,1
Leander_Dendoncker_420,18,2
Leander_Dendoncker_420,19,2
Leander_Dendoncker_420,20,1
Leander_Dendoncker_420,21,2
Leander_Dendoncker_420,22,10
Leander_Dendoncker_420,23,2
Leander_Dendoncker_420,24,2
Leander_Dendoncker_420,25,1
Leander_Dendoncker_420,26,2
Leander_Dendoncker_420,27,3
Leander_Dendoncker_420,28,0
Leander_Dendoncker_420,29,3
Leander_Dendoncker_420,30,3
Leander_Dendoncker_420,31,1
Leander_Dendoncker_420,32,10
Leander_Dendoncker_420,33,1
Leander_Dendoncker_420,34,1
Leander_Dendoncker_420,35,9
Leander_Dendoncker_420,36,1
Leander_Dendoncker_420,37,3
Leander_Dendoncker_420,38,1
Leandro_Trossard_421,1,0
Leandro_Trossard_421,2,7
Leandro_Trossard_421,3,2
Leandro_Trossard_421,4,2
Leandro_Trossard_421,5,0
Leandro_Trossard_421,6,0
Leandro_Trossard_421,7,0
Leandro_Trossard_421,8,0
Leandro_Trossard_421,9,0
Leandro_Trossard_421,10,4
Leandro_Trossard_421,11,11
Leandro_Trossard_421,12,1
Leandro_Trossard_421,13,2
Leandro_Trossard_421,14,4
Leandro_Trossard_421,15,1
Leandro_Trossard_421,16,5
Leandro_Trossard_421,17,2
Leandro_Trossard_421,18,1
Leandro_Trossard_421,19,1
Leandro_Trossard_421,20,7
Leandro_Trossard_421,21,2
Leandro_Trossard_421,22,2
Leandro_Trossard_421,23,10
Leandro_Trossard_421,24,1
Leandro_Trossard_421,25,2
Leandro_Trossard_421,26,2
Leandro_Trossard_421,27,1
Leandro_Trossard_421,28,2
Leandro_Trossard_421,29,3
Leandro_Trossard_421,30,2
Leandro_Trossard_421,31,1
Leandro_Trossard_421,32,1
Leandro_Trossard_421,33,11
Leandro_Trossard_421,34,7
Leandro_Trossard_421,35,2
Leandro_Trossard_421,36,2
Leandro_Trossard_421,37,3
Leandro_Trossard_421,38,0
Lee_Grant_237,1,0
Lee_Grant_237,2,0
Lee_Grant_237,3,0
Lee_Grant_237,4,0
Lee_Grant_237,5,0
Lee_Grant_237,6,0
Lee_Grant_237,7,0
Lee_Grant_237,8,0
Lee_Grant_237,9,0
Lee_Grant_237,10,0
Lee_Grant_237,11,0
Lee_Grant_237,12,0
Lee_Grant_237,13,0
Lee_Grant_237,14,0
Lee_Grant_237,15,0
Lee_Grant_237,16,0
Lee_Grant_237,17,0
Lee_Grant_237,18,0
Lee_Grant_237,19,0
Lee_Grant_237,20,0
Lee_Grant_237,21,0
Lee_Grant_237,22,0
Lee_Grant_237,23,0
Lee_Grant_237,24,0
Lee_Grant_237,25,0
Lee_Grant_237,26,0
Lee_Grant_237,27,0
Lee_Grant_237,28,0
Lee_Grant_237,29,0
Lee_Grant_237,30,0
Lee_Grant_237,31,0
Lee_Grant_237,32,0
Lee_Grant_237,33,0
Lee_Grant_237,34,0
Lee_Grant_237,35,0
Lee_Grant_237,36,0
Lee_Grant_237,37,0
Lee_Grant_237,38,0
Leighton_Baines_145,1,0
Leighton_Baines_145,2,0
Leighton_Baines_145,3,0
Leighton_Baines_145,4,0
Leighton_Baines_145,5,0
Leighton_Baines_145,6,0
Leighton_Baines_145,7,0
Leighton_Baines_145,8,0
Leighton_Baines_145,9,0
Leighton_Baines_145,10,0
Leighton_Baines_145,11,0
Leighton_Baines_145,12,0
Leighton_Baines_145,13,0
Leighton_Baines_145,14,0
Leighton_Baines_145,15,0
Leighton_Baines_145,16,1
Leighton_Baines_145,17,5
Leighton_Baines_145,18,0
Leighton_Baines_145,19,0
Leighton_Baines_145,20,2
Leighton_Baines_145,21,0
Leighton_Baines_145,22,0
Leighton_Baines_145,23,0
Leighton_Baines_145,24,0
Leighton_Baines_145,25,0
Leighton_Baines_145,26,0
Leighton_Baines_145,27,1
Leighton_Baines_145,28,2
Leighton_Baines_145,29,0
Leighton_Baines_145,30,0
Leighton_Baines_145,31,1
Leighton_Baines_145,32,0
Leighton_Baines_145,33,0
Leighton_Baines_145,34,0
Leighton_Baines_145,35,1
Leighton_Baines_145,36,0
Leighton_Baines_145,37,0
Leighton_Baines_145,38,1
Leon_Balogun_40,1,0
Leon_Balogun_40,2,0
Leon_Balogun_40,3,0
Leon_Balogun_40,4,0
Leon_Balogun_40,5,0
Leon_Balogun_40,6,0
Leon_Balogun_40,7,0
Leon_Balogun_40,8,0
Leon_Balogun_40,9,0
Leon_Balogun_40,10,0
Leon_Balogun_40,11,0
Leon_Balogun_40,12,0
Leon_Balogun_40,13,0
Leon_Balogun_40,14,0
Leon_Balogun_40,15,0
Leon_Balogun_40,16,0
Leon_Balogun_40,17,0
Leon_Balogun_40,18,0
Leon_Balogun_40,19,0
Leon_Balogun_40,20,0
Leon_Balogun_40,21,0
Leon_Balogun_40,22,0
Leon_Balogun_40,23,0
Leon_Balogun_40,24,0
Leon_Balogun_40,25,0
Leon_Balogun_40,26,0
Leon_Balogun_40,27,0
Leon_Balogun_40,28,0
Leon_Balogun_40,29,0
Leon_Balogun_40,30,0
Leon_Balogun_40,31,0
Leon_Balogun_40,32,0
Leon_Balogun_40,33,0
Leon_Balogun_40,34,0
Leon_Balogun_40,35,0
Leon_Balogun_40,36,0
Leon_Balogun_40,37,0
Leon_Balogun_40,38,0
Leon_Clarke_547,7,1
Leon_Clarke_547,8,0
Leon_Clarke_547,9,0
Leon_Clarke_547,10,0
Leon_Clarke_547,11,0
Leon_Clarke_547,12,0
Leon_Clarke_547,13,0
Leon_Clarke_547,14,0
Leon_Clarke_547,15,0
Leon_Clarke_547,16,0
Leon_Clarke_547,17,0
Leon_Clarke_547,18,0
Leon_Clarke_547,19,0
Leon_Clarke_547,20,0
Leon_Clarke_547,21,0
Leon_Clarke_547,22,0
Leon_Clarke_547,23,0
Leon_Clarke_547,24,0
Leon_Clarke_547,25,0
Leon_Clarke_547,26,0
Leon_Clarke_547,27,0
Leon_Clarke_547,29,0
Leon_Clarke_547,30,0
Leon_Clarke_547,31,0
Leon_Clarke_547,32,0
Leon_Clarke_547,33,0
Leon_Clarke_547,34,0
Leon_Clarke_547,35,0
Leon_Clarke_547,36,0
Leon_Clarke_547,37,0
Leon_Clarke_547,38,1
Leonardo_Campana_652,33,0
Leonardo_Campana_652,34,0
Leonardo_Campana_652,35,0
Leonardo_Campana_652,36,0
Leonardo_Campana_652,37,0
Leonardo_Campana_652,38,0
Leroy_Sané_216,1,0
Leroy_Sané_216,2,0
Leroy_Sané_216,3,0
Leroy_Sané_216,4,0
Leroy_Sané_216,5,0
Leroy_Sané_216,6,0
Leroy_Sané_216,7,0
Leroy_Sané_216,8,0
Leroy_Sané_216,9,0
Leroy_Sané_216,10,0
Leroy_Sané_216,11,0
Leroy_Sané_216,12,0
Leroy_Sané_216,13,0
Leroy_Sané_216,14,0
Leroy_Sané_216,15,0
Leroy_Sané_216,16,0
Leroy_Sané_216,17,0
Leroy_Sané_216,18,0
Leroy_Sané_216,19,0
Leroy_Sané_216,20,0
Leroy_Sané_216,21,0
Leroy_Sané_216,22,0
Leroy_Sané_216,23,0
Leroy_Sané_216,24,0
Leroy_Sané_216,25,0
Leroy_Sané_216,26,0
Leroy_Sané_216,27,0
Leroy_Sané_216,29,0
Leroy_Sané_216,30,1
Leroy_Sané_216,31,0
Leroy_Sané_216,32,0
Leroy_Sané_216,33,0
Leroy_Sané_216,34,0
Leroy_Sané_216,35,0
Leroy_Sané_216,36,0
Leroy_Sané_216,37,0
Leroy_Sané_216,38,0
Lewis_Bate_657,35,0
Lewis_Bate_657,36,0
Lewis_Bate_657,37,0
Lewis_Bate_657,38,0
Lewis_Cook_79,1,0
Lewis_Cook_79,2,0
Lewis_Cook_79,3,0
Lewis_Cook_79,4,0
Lewis_Cook_79,5,2
Lewis_Cook_79,6,1
Lewis_Cook_79,7,1
Lewis_Cook_79,8,0
Lewis_Cook_79,9,3
Lewis_Cook_79,10,0
Lewis_Cook_79,11,1
Lewis_Cook_79,12,2
Lewis_Cook_79,13,2
Lewis_Cook_79,14,5
Lewis_Cook_79,15,1
Lewis_Cook_79,16,1
Lewis_Cook_79,17,2
Lewis_Cook_79,18,1
Lewis_Cook_79,19,1
Lewis_Cook_79,20,1
Lewis_Cook_79,21,1
Lewis_Cook_79,22,1
Lewis_Cook_79,23,1
Lewis_Cook_79,24,1
Lewis_Cook_79,25,0
Lewis_Cook_79,26,0
Lewis_Cook_79,27,0
Lewis_Cook_79,28,2
Lewis_Cook_79,29,2
Lewis_Cook_79,30,1
Lewis_Cook_79,31,2
Lewis_Cook_79,32,1
Lewis_Cook_79,33,2
Lewis_Cook_79,34,0
Lewis_Cook_79,35,1
Lewis_Cook_79,36,1
Lewis_Cook_79,37,0
Lewis_Cook_79,38,0
Lewis_Dunk_42,1,11
Lewis_Dunk_42,2,3
Lewis_Dunk_42,3,1
Lewis_Dunk_42,4,-1
Lewis_Dunk_42,5,2
Lewis_Dunk_42,6,6
Lewis_Dunk_42,7,1
Lewis_Dunk_42,8,10
Lewis_Dunk_42,9,1
Lewis_Dunk_42,10,1
Lewis_Dunk_42,11,7
Lewis_Dunk_42,12,6
Lewis_Dunk_42,13,0
Lewis_Dunk_42,14,8
Lewis_Dunk_42,15,2
Lewis_Dunk_42,16,0
Lewis_Dunk_42,17,2
Lewis_Dunk_42,18,2
Lewis_Dunk_42,19,0
Lewis_Dunk_42,20,8
Lewis_Dunk_42,21,4
Lewis_Dunk_42,22,2
Lewis_Dunk_42,23,1
Lewis_Dunk_42,24,1
Lewis_Dunk_42,25,1
Lewis_Dunk_42,26,2
Lewis_Dunk_42,27,2
Lewis_Dunk_42,28,2
Lewis_Dunk_42,29,5
Lewis_Dunk_42,30,10
Lewis_Dunk_42,31,6
Lewis_Dunk_42,32,1
Lewis_Dunk_42,33,8
Lewis_Dunk_42,34,1
Lewis_Dunk_42,35,0
Lewis_Dunk_42,36,2
Lewis_Dunk_42,37,8
Lewis_Dunk_42,38,2
Lewis_Gibson_477,1,0
Lewis_Gibson_477,2,0
Lewis_Gibson_477,3,0
Lewis_Gibson_477,4,0
Lewis_Gibson_477,5,0
Lewis_Gibson_477,6,0
Lewis_Gibson_477,7,0
Lewis_Gibson_477,8,0
Lewis_Gibson_477,9,0
Lewis_Gibson_477,10,0
Lewis_Gibson_477,11,0
Lewis_Gibson_477,12,0
Lewis_Gibson_477,13,0
Lewis_Gibson_477,14,0
Lewis_Gibson_477,15,0
Lewis_Gibson_477,16,0
Lewis_Gibson_477,17,0
Lewis_Gibson_477,18,0
Lewis_Gibson_477,19,0
Lewis_Gibson_477,20,0
Lewis_Gibson_477,21,0
Lewis_Gibson_477,22,0
Lewis_Gibson_477,23,0
Lewis_Gibson_477,24,0
Lewis_Gibson_477,25,0
Lewis_Gibson_477,26,0
Lewis_Gibson_477,27,0
Lewis_Gibson_477,28,0
Lewis_Gibson_477,29,0
Lewis_Gibson_477,30,0
Lewis_Gibson_477,31,0
Lewis_Gibson_477,32,0
Lewis_Gibson_477,33,0
Lewis_Gibson_477,34,0
Lewis_Gibson_477,35,0
Lewis_Gibson_477,36,0
Lewis_Gibson_477,37,0
Lewis_Gibson_477,38,0
Liam_Gibson_610,24,0
Liam_Gibson_610,25,0
Liam_Gibson_610,26,0
Liam_Gibson_610,27,0
Liam_Gibson_610,28,0
Liam_Gibson_610,29,0
Liam_Gibson_610,30,0
Liam_Gibson_610,31,0
Liam_Gibson_610,32,0
Liam_Gibson_610,33,0
Liam_Gibson_610,34,0
Liam_Gibson_610,35,0
Liam_Gibson_610,36,0
Liam_Gibson_610,37,0
Liam_Gibson_610,38,0
Lloyd_Kelly_64,1,0
Lloyd_Kelly_64,2,0
Lloyd_Kelly_64,3,0
Lloyd_Kelly_64,4,0
Lloyd_Kelly_64,5,0
Lloyd_Kelly_64,6,0
Lloyd_Kelly_64,7,0
Lloyd_Kelly_64,8,0
Lloyd_Kelly_64,9,0
Lloyd_Kelly_64,10,0
Lloyd_Kelly_64,11,0
Lloyd_Kelly_64,12,0
Lloyd_Kelly_64,13,0
Lloyd_Kelly_64,14,0
Lloyd_Kelly_64,15,0
Lloyd_Kelly_64,16,0
Lloyd_Kelly_64,17,0
Lloyd_Kelly_64,18,0
Lloyd_Kelly_64,19,0
Lloyd_Kelly_64,20,0
Lloyd_Kelly_64,21,0
Lloyd_Kelly_64,22,0
Lloyd_Kelly_64,23,0
Lloyd_Kelly_64,24,0
Lloyd_Kelly_64,25,0
Lloyd_Kelly_64,26,0
Lloyd_Kelly_64,27,0
Lloyd_Kelly_64,28,0
Lloyd_Kelly_64,29,0
Lloyd_Kelly_64,30,0
Lloyd_Kelly_64,31,1
Lloyd_Kelly_64,32,-1
Lloyd_Kelly_64,33,0
Lloyd_Kelly_64,34,6
Lloyd_Kelly_64,35,2
Lloyd_Kelly_64,36,0
Lloyd_Kelly_64,37,1
Lloyd_Kelly_64,38,2
Lovre_Kalinic_474,1,0
Lovre_Kalinic_474,2,0
Lovre_Kalinic_474,3,0
Lovre_Kalinic_474,4,0
Lovre_Kalinic_474,5,0
Lovre_Kalinic_474,6,0
Lovre_Kalinic_474,7,0
Lovre_Kalinic_474,8,0
Lovre_Kalinic_474,9,0
Lovre_Kalinic_474,10,0
Lovre_Kalinic_474,11,0
Lovre_Kalinic_474,12,0
Lovre_Kalinic_474,13,0
Lovre_Kalinic_474,14,0
Lovre_Kalinic_474,15,0
Lovre_Kalinic_474,16,0
Lovre_Kalinic_474,17,0
Lovre_Kalinic_474,18,0
Lovre_Kalinic_474,19,0
Lovre_Kalinic_474,20,0
Lovre_Kalinic_474,21,0
Lovre_Kalinic_474,22,0
Lovre_Kalinic_474,23,0
Lovre_Kalinic_474,24,0
Lovre_Kalinic_474,25,0
Lovre_Kalinic_474,26,0
Lovre_Kalinic_474,27,0
Lovre_Kalinic_474,29,0
Lovre_Kalinic_474,30,0
Lovre_Kalinic_474,31,0
Lovre_Kalinic_474,32,0
Lovre_Kalinic_474,33,0
Lovre_Kalinic_474,34,0
Lovre_Kalinic_474,35,0
Lovre_Kalinic_474,36,0
Lovre_Kalinic_474,37,0
Lovre_Kalinic_474,38,0
Lucas_Digne_141,1,6
Lucas_Digne_141,2,11
Lucas_Digne_141,3,1
Lucas_Digne_141,4,5
Lucas_Digne_141,5,0
Lucas_Digne_141,6,1
Lucas_Digne_141,7,1
