name,GW,fixture,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Angus_Gunn_319,4,39,0,1,23,0,0.0,319,1,0,4.6,45.8,90,12,0,0,0,0,4,7,64626,1.0,1.0,0,5,8635,14328,5693,45,1,0
Angus_Gunn_319,5,47,0,2,28,1,0.0,319,0,0,2.7,27.0,90,15,0,0,0,0,5,4,107820,1.0,0.0,0,9,34082,44290,10208,45,0,0
Angus_Gunn_319,6,59,0,0,7,0,0.0,319,3,0,0.2,1.6,90,3,0,0,0,0,6,0,234026,3.0,1.0,0,1,105938,115066,9128,45,1,0
Angus_Gunn_319,7,69,0,0,11,0,0.0,319,2,0,1.8,17.8,90,17,0,0,0,0,7,2,250035,1.0,2.0,0,1,16366,41114,24748,45,0,0
Angus_Gunn_319,8,78,0,0,14,0,0.0,319,4,0,1.8,17.8,90,6,0,0,0,0,8,3,242592,4.0,1.0,0,1,-6814,8043,14857,45,1,0
Angus_Gunn_319,9,90,0,0,9,0,0.0,319,1,0,0.1,1.0,90,20,0,0,0,0,9,0,233529,1.0,1.0,0,2,-10184,4181,14365,45,0,0
Angus_Gunn_319,10,98,0,0,22,0,0.0,319,9,0,4.7,46.8,90,9,0,0,0,0,10,6,228331,9.0,0.0,0,0,-6103,2545,8648,45,1,0
Anthony_Gordon_561,23,230,0,0,2,0,7.4,561,0,0,2.0,0.0,45,19,0,0,0,0,23,0,2428,1.0,1.0,14,1,-28,165,193,45,0,0
Anthony_Gordon_561,29,283,0,0,5,0,0.1,561,0,0,0.4,3.4,14,6,0,0,0,0,29,0,3292,0.0,4.0,0,1,21,152,131,45,0,0
Anthony_Gordon_561,30,294,0,0,5,0,24.3,561,0,0,2.9,5.0,59,10,0,0,0,0,39,0,3840,0.0,0.0,0,1,239,523,284,45,1,0
Anthony_Gordon_561,31,307,0,0,5,0,0.1,561,0,0,0.4,2.2,1,14,0,0,0,0,40,0,4196,1.0,0.0,2,1,173,350,177,45,0,0
Anthony_Gordon_561,32,316,1,1,21,0,22.8,561,1,0,5.6,31.0,78,9,0,0,0,0,41,0,4358,1.0,2.0,2,6,94,264,170,45,1,0
Anthony_Gordon_561,33,329,0,0,3,0,26.6,561,0,0,4.5,10.0,45,17,0,0,0,0,42,0,6378,0.0,1.0,8,1,1505,1900,395,45,0,0
Anthony_Gordon_561,34,336,0,0,7,0,4.4,561,1,0,1.3,7.0,73,16,0,0,0,0,43,0,6455,1.0,1.0,2,2,260,799,539,45,1,0
Anthony_Gordon_561,35,350,0,0,6,0,1.3,561,2,0,1.4,4.2,55,20,0,0,0,0,44,0,9035,0.0,3.0,8,1,1976,2661,685,45,0,0
Anthony_Gordon_561,36,355,0,0,2,0,1.0,561,1,0,0.7,5.6,28,2,0,0,0,0,45,0,9436,1.0,1.0,0,1,514,1336,822,45,1,0
Anthony_Gordon_561,37,367,0,0,7,0,0.3,561,0,0,0.8,4.0,6,15,0,0,0,0,46,0,9089,1.0,0.0,4,1,-22,981,1003,45,0,0
Anthony_Gordon_561,38,375,0,0,0,0,10.1,561,1,0,1.8,3.6,32,3,0,0,0,0,47,0,10608,3.0,1.0,4,1,940,1941,1001,45,1,0
Anthony_Martial_239,1,9,0,0,19,1,19.3,239,0,1,13.0,39.2,90,6,0,0,0,0,1,0,327361,0.0,4.0,71,7,0,0,0,75,1,1
Anthony_Martial_239,2,20,0,0,20,0,3.3,239,1,1,7.1,39.0,90,20,0,0,0,0,2,0,619935,1.0,1.0,29,7,200074,232598,32524,76,0,0
Anthony_Martial_239,3,25,1,0,10,0,13.1,239,2,0,6.5,15.4,90,7,0,0,0,0,3,0,1173198,2.0,1.0,36,5,500008,552651,52643,77,1,0
Anthony_Martial_239,9,87,0,0,3,0,0.3,239,1,0,0.1,0.2,6,10,0,0,0,0,9,0,208094,1.0,1.0,0,1,-12915,5968,18883,75,1,0
Anthony_Martial_239,10,97,0,0,6,1,16.8,239,0,1,17.0,47.0,74,14,0,1,0,0,10,0,261598,3.0,1.0,106,6,50287,55030,4743,75,0,0
Anthony_Martial_239,11,103,0,0,2,0,3.9,239,1,0,2.0,4.8,90,3,0,0,0,0,11,0,414585,0.0,1.0,11,2,146625,153648,7023,76,0,0
Anthony_Martial_239,12,115,2,2,32,0,44.0,239,1,0,13.4,45.0,90,4,0,0,0,0,12,0,568782,1.0,3.0,45,10,141072,154170,13098,77,1,0
Anthony_Martial_239,13,128,0,0,2,0,6.0,239,2,0,3.0,0.0,84,15,0,0,0,0,13,0,683939,3.0,3.0,24,2,119443,140299,20856,78,0,0
Anthony_Martial_239,14,135,0,0,1,0,2.8,239,2,0,7.0,6.2,81,2,0,0,0,0,14,0,655168,2.0,2.0,61,2,-24488,30957,55445,78,1,0
Anthony_Martial_239,16,155,0,2,27,1,12.3,239,0,1,9.5,38.2,73,11,0,0,0,0,16,0,349040,2.0,1.0,44,10,-196292,1153,197445,76,0,0
Anthony_Martial_239,17,167,0,0,5,0,13.5,239,1,0,3.1,7.0,90,8,0,0,0,0,17,0,468346,1.0,1.0,10,2,110248,123066,12818,76,1,0
Anthony_Martial_239,18,179,0,0,21,0,41.1,239,2,0,10.6,17.8,90,18,0,0,0,0,18,0,588860,0.0,2.0,47,2,92134,115057,22923,77,0,0
Anthony_Martial_239,19,187,0,3,42,0,14.3,239,1,2,12.4,69.0,66,13,0,0,0,0,19,0,523073,1.0,4.0,41,15,-36266,23817,60083,77,1,0
Anthony_Martial_239,20,193,0,0,21,1,7.5,239,0,1,10.9,35.4,88,5,0,0,0,0,20,0,724795,2.0,0.0,66,8,189901,200728,10827,78,0,0
Anthony_Martial_239,21,201,0,0,9,0,25.1,239,2,0,5.0,10.6,90,1,0,0,0,0,21,0,951347,0.0,2.0,14,2,224737,257949,33212,79,0,0
Anthony_Martial_239,22,217,0,0,20,1,3.6,239,0,1,10.9,36.8,79,14,0,0,0,0,22,0,977845,0.0,4.0,69,8,23682,124600,100918,79,1,0
Anthony_Martial_239,23,224,0,0,0,0,6.1,239,2,0,2.8,5.8,90,10,0,0,0,0,23,0,921077,0.0,2.0,16,2,-57349,74613,131962,79,0,0
Anthony_Martial_239,24,235,0,0,6,0,34.6,239,2,0,8.2,10.4,90,5,0,0,0,0,24,0,1018269,2.0,0.0,37,2,85208,152035,66827,79,1,0
Anthony_Martial_239,25,246,0,0,8,1,16.1,239,0,0,3.4,5.8,90,20,0,0,0,0,25,0,1000413,0.0,0.0,12,3,-15639,102621,118260,79,1,0
Anthony_Martial_239,26,254,0,0,20,1,2.9,239,0,1,7.6,31.8,90,6,0,0,0,0,26,0,856345,2.0,0.0,41,8,-141649,16332,157981,79,0,0
Anthony_Martial_239,27,267,0,0,20,1,13.1,239,0,1,9.6,41.8,79,18,0,0,0,0,27,0,1023517,0.0,3.0,41,8,157594,198786,41192,79,1,0
Anthony_Martial_239,28,274,0,0,5,0,2.4,239,1,0,2.7,0.8,88,8,0,0,0,0,28,0,1004115,1.0,1.0,24,2,-13733,107491,121224,80,0,0
Anthony_Martial_239,29,287,0,0,23,1,1.7,239,0,1,12.9,42.4,77,11,0,0,0,0,29,0,873502,0.0,2.0,85,8,-121077,31155,152232,79,1,0
Anthony_Martial_239,30,298,0,0,2,0,11.6,239,1,0,5.1,4.4,77,17,0,0,0,0,39,0,841904,1.0,1.0,35,2,-120425,116249,236674,80,0,0
Anthony_Martial_239,31,305,0,3,63,1,15.8,239,0,3,20.4,103.4,79,15,0,0,0,0,40,0,844178,0.0,3.0,85,21,-11033,51238,62271,80,1,0
Anthony_Martial_239,32,314,0,0,2,1,3.7,239,0,0,1.5,1.2,77,4,0,0,0,0,41,0,1237575,3.0,0.0,10,3,362434,370979,8545,81,0,0
Anthony_Martial_239,33,325,2,1,42,0,4.0,239,2,1,8.0,33.0,79,3,0,0,0,0,42,0,1351286,2.0,5.0,43,14,129572,184208,54636,82,1,0
Anthony_Martial_239,34,332,1,0,22,1,14.4,239,0,0,7.5,29.8,78,2,0,0,0,0,43,0,1489860,3.0,0.0,31,6,137529,159515,21986,83,0,0
Anthony_Martial_239,35,345,1,3,40,0,22.7,239,2,1,12.9,58.0,90,16,0,0,0,0,44,0,1532288,2.0,2.0,48,13,44950,87642,42692,83,1,0
Anthony_Martial_239,36,354,0,0,25,1,35.7,239,0,1,12.3,50.2,90,7,0,0,0,0,45,0,1576923,2.0,0.0,37,8,48636,78241,29605,84,0,0
Anthony_Martial_239,37,365,1,0,16,0,26.3,239,1,0,10.0,23.2,90,19,0,0,0,0,46,0,1773432,1.0,1.0,50,5,156698,163450,6752,85,1,0
Anthony_Martial_239,38,376,1,0,10,1,2.3,239,0,0,2.9,0.0,90,9,0,0,0,0,47,0,1696353,2.0,0.0,28,6,-26104,54017,80121,85,0,0
Antonio_Rüdiger_104,5,50,0,0,9,0,0.9,104,0,0,5.7,6.6,45,20,0,0,0,0,5,0,7775,5.0,2.0,49,1,238,919,681,60,0,0
Antonio_Rüdiger_104,17,163,0,0,19,0,3.3,104,1,0,3.8,30.8,90,3,0,0,0,0,17,0,9636,1.0,0.0,4,2,2264,2465,201,60,1,0
Antonio_Rüdiger_104,18,178,0,0,17,1,1.8,104,0,0,0.8,5.4,90,17,0,0,0,0,18,0,12414,2.0,0.0,1,5,1465,2113,648,60,0,1
Antonio_Rüdiger_104,19,183,0,0,17,0,1.9,104,2,0,1.5,11.4,90,16,0,0,0,0,19,0,17865,2.0,0.0,2,1,4187,4811,624,60,1,0
Antonio_Rüdiger_104,20,191,0,0,12,0,2.1,104,1,0,2.0,18.0,90,1,0,0,0,0,20,0,16985,2.0,1.0,0,1,-994,840,1834,60,0,1
Antonio_Rüdiger_104,21,202,0,0,13,0,0.4,104,1,0,3.1,30.8,90,4,0,0,0,0,21,0,19072,1.0,1.0,0,2,851,2536,1685,60,0,0
Antonio_Rüdiger_104,22,213,0,0,27,1,0.8,104,0,0,1.5,14.4,90,5,0,0,0,0,22,0,21750,0.0,3.0,0,6,1039,2681,1642,60,1,0
Antonio_Rüdiger_104,23,226,0,0,13,0,3.1,104,1,0,5.0,13.0,90,13,0,0,0,0,23,0,23899,0.0,1.0,34,2,796,2201,1405,60,0,0
Antonio_Rüdiger_104,24,238,0,0,19,0,13.0,104,2,0,4.4,18.4,90,1,0,0,0,0,24,0,23643,2.0,2.0,13,1,-700,1014,1714,60,1,0
Antonio_Rüdiger_104,25,244,0,3,37,0,3.3,104,2,2,14.5,89.4,90,9,0,0,0,0,25,0,23879,2.0,2.0,52,16,-756,959,1715,60,0,0
Antonio_Rüdiger_104,26,254,0,0,13,0,0.4,104,2,0,3.9,20.4,90,12,0,0,0,0,26,0,42750,2.0,0.0,18,0,15445,17522,2077,60,1,1
Antonio_Rüdiger_104,27,263,0,0,6,0,14.1,104,1,0,1.8,1.6,90,17,1,0,0,0,27,0,46040,1.0,2.0,2,0,1574,6705,5131,60,1,0
Antonio_Rüdiger_104,29,283,0,0,26,1,0.2,104,0,0,2.1,14.6,90,8,0,0,0,0,29,0,44944,0.0,4.0,6,6,-4384,1383,5767,60,1,0
Antonio_Rüdiger_104,30,291,0,0,15,0,3.5,104,1,0,1.8,14.4,90,2,0,0,0,0,39,0,50442,2.0,1.0,0,2,151,6197,6046,60,0,0
Antonio_Rüdiger_104,31,302,0,0,14,0,0.2,104,1,0,1.3,12.8,90,11,0,0,0,0,40,0,50621,1.0,2.0,0,2,-1120,1153,2273,60,1,0
Antonio_Rüdiger_104,32,320,0,0,16,0,5.2,104,3,0,3.5,29.8,90,19,0,0,0,0,41,0,52732,2.0,3.0,0,1,865,2183,1318,60,0,0
Antonio_Rüdiger_104,35,347,0,0,10,0,20.9,104,1,0,3.6,7.8,45,15,0,0,0,0,44,0,49275,0.0,3.0,7,1,-2999,765,3764,59,0,0
Antonio_Rüdiger_104,36,353,0,2,29,1,16.5,104,0,0,4.0,19.8,90,14,0,0,0,0,45,0,51563,0.0,1.0,4,8,850,2551,1701,59,1,0
