element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
42774,45,42,28,832,0,1,5,9,0,0,0,2,0,0,0,152,151.6,124.7,17.0,29.4
41823,55,53,29,722,0,1,3,9,0,0,0,1,1,0,2,186,153.8,97.8,24.0,27.5
120250,55,54,64,1977,1,2,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207.0,63.1
194164,45,43,5,407,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5.0,2.0,9.9
57513,45,44,99,2777,0,1,5,54,0,1,0,1,0,88,9,541,764.2,40.3,4.0,80.7
195855,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113688,55,50,30,988,0,0,5,13,0,0,0,0,0,0,0,29,70.8,85.7,317.0,47.1
56192,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
111931,50,53,146,3123,2,8,10,45,0,0,0,7,0,0,22,693,889.0,517.6,430.0,183.7
172850,50,50,118,3240,0,5,10,43,0,0,0,4,0,0,8,578,721.0,674.6,298.0,170.0
37642,50,48,77,1993,1,0,8,26,0,0,0,2,0,0,3,418,460.0,66.1,158.0,68.5
37402,45,41,3,206,0,0,0,5,0,0,0,0,0,0,0,38,50.4,85.6,14.0,14.9
218031,50,48,9,371,0,0,0,4,0,0,0,1,0,0,0,48,76.6,6.8,22.0,10.6
15033,45,45,76,1924,3,0,6,28,0,0,0,1,2,0,7,365,471.0,40.1,293.0,80.5
101668,90,90,174,2726,18,5,11,36,0,0,1,3,1,0,31,598,822.0,419.9,1206.0,244.6
173515,60,57,58,924,1,5,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230.0,56.9
17745,50,50,120,3420,0,0,10,48,0,0,0,3,0,90,6,618,756.8,10.0,4.0,76.9
11974,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
95463,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172780,65,66,137,2831,7,7,8,44,0,0,1,3,1,0,12,619,801.4,1515.0,769.0,308.4
201666,55,55,43,1001,1,3,1,16,0,0,0,0,0,0,1,139,172.8,242.0,534.0,94.8
115858,55,50,28,733,1,0,1,13,0,0,0,3,0,0,2,112,147.8,307.0,228.0,68.3
51938,55,51,63,1617,2,2,5,17,0,0,0,3,0,0,4,279,371.2,446.8,242.0,106.1
172632,55,54,84,1978,4,1,6,29,0,0,0,2,0,0,3,244,320.2,310.2,599.0,122.5
203341,50,49,89,3295,2,0,9,47,0,0,0,8,0,0,4,571,726.0,342.4,346.0,141.6
61604,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
155569,45,43,15,639,0,0,1,9,0,0,0,2,0,0,0,103,139.0,46.7,21.0,20.8
86881,45,43,58,2085,0,1,7,29,0,0,0,5,0,0,0,291,235.8,135.5,23.0,39.5
197469,45,43,20,593,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51.0,24.6
168580,65,61,141,2916,12,2,11,35,0,0,0,2,0,0,19,541,783.6,585.6,954.0,232.1
41727,40,41,89,3060,1,0,9,38,0,0,0,12,0,0,1,467,566.4,129.7,172.0,86.9
166989,60,60,63,1087,3,5,3,14,0,0,0,2,0,0,6,267,299.0,269.7,249.0,81.8
213405,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
122798,60,67,213,3216,0,12,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318.0,183.6
169187,50,58,185,2460,1,13,16,14,0,0,0,3,0,0,25,753,734.4,837.4,276.0,184.7
97032,60,67,208,3384,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455.0,156.1
171287,50,48,55,1059,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44.0,34.7
60914,50,49,83,1535,1,0,9,12,0,0,0,3,0,0,7,402,414.6,57.9,85.0,55.9
38454,50,49,63,986,1,1,6,7,0,0,0,1,0,0,9,258,255.8,29.1,72.0,35.7
92217,95,93,160,2606,12,8,19,15,0,0,0,0,0,0,24,647,774.8,670.1,1240.0,267.8
152760,50,50,32,364,3,1,3,2,0,0,0,0,0,0,1,122,143.4,45.0,195.0,38.2
116535,55,59,176,3420,0,0,21,22,0,0,0,1,0,76,9,771,677.0,0.1,0.0,67.6
66797,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
118748,130,132,259,3254,22,12,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168.0,432.7
110979,95,103,231,3076,22,3,19,21,0,0,0,2,0,0,24,703,1015.8,692.8,1332.0,304.0
81880,65,64,2,19,0,0,0,0,0,0,0,0,0,0,0,7,10.2,10.8,19.0,4.0
68312,75,68,88,1052,6,5,7,6,0,0,0,2,0,0,4,302,363.6,344.7,282.0,99.1
39155,70,69,23,460,0,1,3,3,0,0,0,1,0,0,0,96,85.4,139.0,113.0,33.8
175592,75,71,67,1385,2,1,10,8,0,0,0,0,0,0,3,246,293.6,213.1,356.0,86.3
116643,60,55,65,2011,1,2,11,14,0,0,0,6,0,0,0,305,406.2,283.4,173.0,86.4
56979,55,53,76,1976,1,3,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182.0,85.4
41733,55,55,108,2723,3,1,18,16,0,0,0,3,0,0,9,470,437.6,405.2,338.0,118.4
15157,55,56,101,1778,5,5,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374.0,169.2
217989,50,50,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2
60706,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
444884,40,40,2,18,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17.0,2.2
206915,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
146941,55,63,177,3056,3,3,18,21,0,0,0,3,0,0,16,768,790.0,239.3,278.0,131.2
58621,65,64,150,2776,1,1,18,17,0,0,0,3,0,0,11,684,498.8,448.4,183.0,113.1
102826,60,61,59,900,0,6,4,6,0,0,0,1,0,0,6,262,250.8,222.7,70.0,54.2
206325,50,47,44,1151,0,3,9,4,0,0,0,1,0,0,1,230,279.2,278.6,77.0,63.5
97299,55,52,83,1761,0,0,9,15,0,0,0,1,0,0,9,431,376.6,115.5,49.0,54.1
57410,65,60,70,1233,0,0,9,7,0,0,0,1,0,0,5,335,281.2,53.7,143.0,47.8
100180,55,48,46,805,1,0,4,7,0,0,0,1,0,0,7,202,165.2,118.0,99.0,38.2
37572,110,120,201,2457,21,11,17,15,0,0,0,4,0,0,26,740,946.6,523.7,1685.0,315.4
205651,105,99,79,1017,7,3,2,11,0,0,0,1,0,0,7,259,395.2,300.5,864.0,156.3
121160,55,57,169,3420,0,1,20,23,0,0,0,2,0,58,6,700,535.2,33.0,0.0,56.8
33148,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
103955,110,117,234,2770,17,15,17,19,0,0,0,3,0,0,25,743,1060.0,937.4,1572.0,357.1
61366,100,96,59,968,2,3,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317.0,117.9
182156,95,93,156,1857,10,12,9,14,0,0,0,1,0,0,13,520,716.8,645.0,1039.0,240.3
103025,90,82,102,1331,7,4,4,9,0,0,1,0,0,0,14,349,459.4,450.8,731.0,164.1
165809,75,78,154,2849,7,8,15,22,0,0,0,3,0,0,17,649,796.4,1026.3,1069.0,289.6
20664,85,85,143,2399,6,8,16,14,0,0,0,2,0,0,14,614,715.2,1150.3,1092.0,295.8
209244,50,45,25,328,1,0,2,0,0,0,0,0,0,0,3,93,85.0,133.8,208.0,42.6
27789,55,53,79,2375,1,3,12,15,0,0,0,5,0,0,4,444,534.6,396.8,208.0,114.2
59859,55,54,113,2129,6,3,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447.0,181.6
214590,40,46,120,3134,0,3,12,47,0,0,0,4,1,0,18,672,863.4,266.8,139.0,127.1
95658,55,54,92,2596,3,1,6,41,0,0,0,6,1,0,10,533,715.8,165.3,462.0,134.3
55909,60,56,56,2127,1,0,4,36,1,0,0,1,0,0,3,335,453.4,31.0,176.0,66.0
18892,60,57,73,2568,2,3,4,44,0,0,0,8,1,0,4,450,554.4,650.5,124.0,133.0
184667,50,49,85,2600,1,1,6,40,1,0,0,1,0,0,9,527,533.0,75.3,118.0,72.8
106760,50,51,91,2591,1,5,6,39,0,0,0,11,0,0,11,489,586.2,505.6,287.0,138.1
58893,50,49,2,209,0,0,0,5,1,0,0,2,0,0,0,15,42.2,3.1,63.0,10.9
197365,55,50,16,636,0,0,1,13,0,0,0,0,1,0,0,109,125.0,3.4,35.0,16.5
216051,55,53,27,1009,0,2,1,18,0,0,0,3,0,0,0,171,184.4,259.0,94.0,53.7
40002,50,46,14,443,0,0,1,8,0,0,0,0,0,0,2,83,84.2,34.9,7.0,12.6
76359,55,51,43,1261,0,1,3,17,0,0,0,1,0,0,3,273,300.8,44.8,42.0,39.0
66749,110,107,115,2126,12,1,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052.0,193.5
176297,70,73,128,2331,10,7,6,35,0,0,0,3,1,0,14,425,650.0,542.3,1064.0,224.6
220688,45,45,4,115,0,0,0,2,0,0,0,0,0,0,0,12,24.0,43.3,90.0,15.7
51940,60,57,120,3420,0,0,7,54,0,0,0,1,0,123,7,636,846.0,0.0,0.0,84.5
42899,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6744,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
74208,80,86,179,3007,13,10,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246.0,316.9
148225,75,72,122,1613,10,4,5,25,0,0,0,2,0,0,13,389,532.8,503.3,755.0,178.9
37265,105,100,47,869,1,5,2,10,0,0,0,3,0,0,1,168,207.6,297.2,307.0,81.1
