element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
81183,55,51,59,674,3,4,1,12,0,0,0,0,0,0,7,63,0.0,0.0,0.0,0.0
15749,65,61,117,2790,0,0,13,30,0,0,0,1,0,71,2,140,0.0,0.0,0.0,0.0
90517,50,46,51,891,3,1,2,13,0,0,0,2,0,0,8,50,0.0,0.0,0.0,0.0
60551,55,49,100,3078,3,2,9,56,0,0,0,7,0,0,7,157,0.0,0.0,0.0,0.0
40145,45,41,53,1728,0,2,6,26,0,0,0,5,0,0,0,96,0.0,0.0,0.0,0.0
17349,75,73,81,2177,1,5,9,40,0,0,0,1,0,0,1,97,0.0,0.0,0.0,0.0
39487,50,48,101,2900,1,3,7,46,0,0,0,5,0,0,8,137,0.0,0.0,0.0,0.0
44683,60,61,152,2565,15,3,10,39,0,0,0,2,0,0,24,162,0.0,0.0,0.0,0.0
82263,45,45,52,1440,0,2,6,22,0,0,0,4,1,0,6,75,0.0,0.0,0.0,0.0
41328,60,57,109,2325,0,1,13,19,0,0,0,1,0,0,4,166,0.0,0.0,0.0,0.0
44346,85,87,187,3069,16,9,16,37,0,0,0,4,0,0,29,182,0.0,0.0,0.0,0.0
47431,85,75,82,1677,4,3,9,15,0,0,0,3,1,0,7,104,0.0,0.0,0.0,0.0
88894,45,52,112,2288,6,4,7,33,0,0,0,5,0,0,12,116,0.0,0.0,0.0,0.0
49413,50,45,87,2597,0,0,11,37,0,0,0,5,1,0,3,140,0.0,0.0,0.0,0.0
40784,55,49,45,1478,1,0,2,25,0,0,0,0,0,0,5,109,0.0,0.0,0.0,0.0
55494,40,45,123,3240,0,3,12,44,0,0,0,3,0,0,13,180,0.0,0.0,0.0,0.0
19188,40,40,47,1260,1,0,5,15,0,0,0,4,0,0,2,61,0.0,0.0,0.0,0.0
58786,45,39,5,112,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
54861,90,87,103,2126,10,2,6,38,0,0,2,4,0,0,16,83,0.0,0.0,0.0,0.0
59125,50,49,58,847,5,2,3,15,0,0,0,1,0,0,8,60,0.0,0.0,0.0,0.0
20066,45,45,2,90,0,0,0,2,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0
82403,65,49,21,616,0,1,1,13,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0
60252,55,50,53,1234,1,1,8,10,0,0,0,2,0,0,2,51,0.0,0.0,0.0,0.0
50472,55,49,95,2857,1,4,12,33,0,0,0,5,0,0,6,155,0.0,0.0,0.0,0.0
19419,60,63,147,2624,1,2,16,19,0,0,0,2,0,0,18,210,0.0,0.0,0.0,0.0
42525,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
106611,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59949,50,68,180,3228,6,2,15,34,1,0,0,3,0,0,20,229,0.0,0.0,0.0,0.0
12745,75,76,169,2838,5,5,13,34,0,0,0,6,0,0,26,217,0.0,0.0,0.0,0.0
111234,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
10318,50,48,48,1681,0,0,2,43,0,0,0,0,0,79,0,77,0.0,0.0,0.0,0.0
55422,70,62,72,1276,5,0,6,18,0,0,0,2,0,0,5,72,0.0,0.0,0.0,0.0
20467,95,92,72,860,5,5,4,13,0,0,0,1,0,0,7,70,0.0,0.0,0.0,0.0
42774,55,51,84,2765,2,1,13,35,0,0,0,8,0,0,3,151,0.0,0.0,0.0,0.0
41823,45,43,97,3004,3,3,7,54,1,0,0,7,0,0,8,146,0.0,0.0,0.0,0.0
37642,55,47,47,1375,0,0,4,20,0,0,0,0,0,0,7,100,0.0,0.0,0.0,0.0
11974,40,39,2,90,0,0,0,3,0,0,0,0,0,4,0,4,0.0,0.0,0.0,0.0
95463,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51938,50,45,38,974,0,4,2,19,0,0,0,4,0,0,0,45,0.0,0.0,0.0,0.0
41727,40,38,47,1350,1,0,5,22,0,0,0,6,0,0,6,69,0.0,0.0,0.0,0.0
38454,50,54,124,2787,2,1,12,37,0,0,0,7,0,0,17,198,0.0,0.0,0.0,0.0
66797,55,53,132,3420,0,0,10,50,0,1,0,0,0,108,4,153,0.0,0.0,0.0,0.0
118748,65,55,31,501,2,1,2,2,0,0,0,1,0,0,3,25,0.0,0.0,0.0,0.0
81880,70,61,41,529,2,3,2,12,0,0,0,0,0,0,3,36,0.0,0.0,0.0,0.0
39155,60,78,178,3086,9,9,16,41,0,0,0,3,0,0,20,199,0.0,0.0,0.0,0.0
56979,60,62,124,3128,4,7,11,42,0,0,0,4,1,0,9,197,0.0,0.0,0.0,0.0
15157,60,54,67,1373,1,6,5,19,0,0,0,3,0,0,0,73,0.0,0.0,0.0,0.0
60706,45,44,83,1800,0,0,6,27,0,0,0,2,0,87,6,97,0.0,0.0,0.0,0.0
58621,60,59,103,2297,1,4,9,36,0,0,0,5,0,0,15,155,0.0,0.0,0.0,0.0
97299,45,42,59,1372,0,0,6,19,0,0,0,1,0,0,6,102,0.0,0.0,0.0,0.0
37572,110,126,156,1528,17,11,9,13,0,0,1,4,0,0,22,176,0.0,0.0,0.0,0.0
103955,55,64,132,2219,9,7,6,31,0,0,0,3,0,0,7,125,0.0,0.0,0.0,0.0
61366,70,63,7,132,0,1,1,0,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0
20664,90,94,151,2163,7,12,12,21,0,0,0,5,0,0,20,200,0.0,0.0,0.0,0.0
27789,80,71,105,2609,5,3,10,30,0,0,0,8,0,0,8,158,0.0,0.0,0.0,0.0
55909,55,46,79,1939,1,0,8,25,0,0,0,2,0,0,6,123,0.0,0.0,0.0,0.0
18892,75,71,50,1028,2,3,4,16,0,0,0,4,0,0,1,49,0.0,0.0,0.0,0.0
106760,45,51,123,2990,0,2,14,38,0,0,0,4,0,0,10,173,0.0,0.0,0.0,0.0
76359,60,59,86,2171,1,2,8,27,0,0,0,5,0,0,5,144,0.0,0.0,0.0,0.0
66749,80,85,168,2598,15,9,11,30,0,0,0,1,0,0,21,184,0.0,0.0,0.0,0.0
51940,60,59,128,3330,0,0,12,43,0,0,0,1,0,99,0,158,0.0,0.0,0.0,0.0
109322,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
43670,105,98,124,2053,6,7,8,26,0,0,0,0,0,0,15,174,0.0,0.0,0.0,0.0
62398,60,60,54,1365,0,4,9,7,0,0,0,3,0,0,4,77,0.0,0.0,0.0,0.0
106618,40,39,36,1139,1,1,2,24,0,0,0,1,1,0,2,54,0.0,0.0,0.0,0.0
58845,45,42,56,2203,0,0,6,38,0,0,0,8,0,0,4,94,0.0,0.0,0.0,0.0
76542,50,42,84,2195,3,2,8,42,0,0,0,3,0,0,6,138,0.0,0.0,0.0,0.0
50232,55,51,122,2471,6,7,5,41,0,0,0,4,0,0,11,169,0.0,0.0,0.0,0.0
153127,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38290,50,47,67,1898,1,4,7,27,0,0,0,4,1,0,7,80,0.0,0.0,0.0,0.0
58771,45,42,86,2424,3,3,8,41,0,0,0,6,0,0,2,109,0.0,0.0,0.0,0.0
40142,75,71,52,1090,2,5,2,18,0,0,0,0,1,0,5,37,0.0,0.0,0.0,0.0
104547,50,48,69,892,7,0,1,17,0,0,0,1,0,0,12,81,0.0,0.0,0.0,0.0
19838,45,43,2,180,0,0,0,8,0,0,0,0,0,7,0,8,0.0,0.0,0.0,0.0
126407,45,45,34,1071,0,2,3,20,0,0,0,2,0,0,2,51,0.0,0.0,0.0,0.0
20480,50,49,123,3240,0,0,10,51,0,0,0,0,0,101,8,154,0.0,0.0,0.0,0.0
18665,45,42,46,1486,1,0,6,23,0,0,0,7,0,0,5,72,0.0,0.0,0.0,0.0
124165,40,40,1,46,0,0,0,4,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0
63426,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18867,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
74854,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7645,55,57,104,2315,0,1,10,28,0,0,0,2,0,0,19,178,0.0,0.0,0.0,0.0
171975,45,45,4,50,0,0,0,4,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
90518,45,42,52,1154,3,2,5,19,0,0,0,5,0,0,3,54,0.0,0.0,0.0,0.0
49384,55,50,7,112,0,0,1,2,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0
40146,50,43,30,1449,0,0,3,32,0,0,0,3,0,0,0,50,0.0,0.0,0.0,0.0
88900,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
80447,45,40,31,633,1,0,3,10,0,0,0,0,0,0,2,47,0.0,0.0,0.0,0.0
20452,65,55,97,2240,7,2,7,34,0,0,0,2,0,0,11,81,0.0,0.0,0.0,0.0
153371,45,44,25,390,1,0,2,5,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0
83283,50,46,80,2160,1,3,7,38,0,0,0,2,0,0,4,72,0.0,0.0,0.0,0.0
101178,45,40,60,1617,0,2,4,23,0,0,0,3,0,0,4,99,0.0,0.0,0.0,0.0
115556,50,48,99,2874,2,1,6,46,0,0,0,3,0,0,12,179,0.0,0.0,0.0,0.0
39194,70,69,91,2003,0,1,10,25,0,0,0,4,0,0,15,132,0.0,0.0,0.0,0.0
78830,45,44,28,500,3,0,2,6,1,0,0,0,0,0,3,32,0.0,0.0,0.0,0.0
37915,60,58,141,3330,0,0,14,50,0,1,0,2,0,103,5,177,0.0,0.0,0.0,0.0
102884,40,39,17,663,0,0,1,15,0,0,0,0,0,13,0,24,0.0,0.0,0.0,0.0
80607,80,72,132,1976,7,9,6,28,0,0,0,3,0,0,20,162,0.0,0.0,0.0,0.0
62974,90,73,14,331,0,1,0,12,0,0,0,1,0,0,0,12,0.0,0.0,0.0,0.0
157668,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54756,50,44,42,1659,0,0,9,14,0,0,0,7,0,0,0,65,0.0,0.0,0.0,0.0
45268,60,53,109,3031,3,6,10,49,0,0,0,8,0,0,6,111,0.0,0.0,0.0,0.0
39215,50,48,81,2340,0,0,7,32,0,0,0,2,1,64,2,108,0.0,0.0,0.0,0.0
20145,40,39,79,2113,1,1,9,31,0,0,0,6,0,0,4,105,0.0,0.0,0.0,0.0
94924,60,54,60,900,3,4,7,8,0,0,0,1,0,0,5,49,0.0,0.0,0.0,0.0
9089,50,47,92,2148,0,0,4,38,0,2,0,1,0,72,13,112,0.0,0.0,0.0,0.0
43250,60,56,48,1578,1,0,5,19,0,0,0,3,0,0,3,93,0.0,0.0,0.0,0.0
38439,60,58,25,685,1,0,3,11,0,0,0,1,0,0,0,37,0.0,0.0,0.0,0.0
60232,40,39,28,950,0,2,1,17,0,0,0,1,0,0,1,41,0.0,0.0,0.0,0.0
50175,75,66,100,1462,9,4,4,22,0,0,0,2,0,0,16,124,0.0,0.0,0.0,0.0
18656,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20658,60,65,146,3080,1,6,15,33,0,0,0,11,0,0,14,214,0.0,0.0,0.0,0.0
81012,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48717,50,47,71,1678,1,0,7,22,0,0,0,2,0,0,5,93,0.0,0.0,0.0,0.0
41464,55,51,116,2248,4,10,8,26,0,0,0,3,0,0,8,122,0.0,0.0,0.0,0.0
43020,75,70,56,854,4,3,2,9,0,0,0,2,0,0,4,71,0.0,0.0,0.0,0.0
37096,45,42,7,90,0,0,1,0,0,0,0,0,0,5,0,8,0.0,0.0,0.0,0.0
18987,65,58,105,2569,6,2,9,41,0,0,1,6,0,0,10,92,0.0,0.0,0.0,0.0
54102,65,60,76,1719,3,4,7,23,0,0,0,6,0,0,6,92,0.0,0.0,0.0,0.0
18073,55,53,125,3340,3,6,14,48,0,0,0,6,1,0,12,198,0.0,0.0,0.0,0.0
94147,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19236,50,51,135,3420,0,0,12,62,0,0,0,2,0,125,8,186,0.0,0.0,0.0,0.0
