name,GW,points,form
Danny_Rose_354,21,6,3.0
Danny_Rose_354,23,1,3.0
Danny_Rose_354,24,7,1.75
Danny_Rose_354,25,1,3.5
Danny_Rose_354,26,1,2.25
Danny_Rose_354,27,5,2.5
Danny_Rose_354,28,1,3.5
Danny_Rose_354,29,1,2.0
Danny_Rose_354,30,1,2.0
Danny_Rose_354,32,6,0.75
Danny_Rose_354,32,1,2.25
Danny_Rose_354,34,1,2.0
Danny_Rose_354,35,6,2.0
Danny_Rose_354,35,1,3.5
Danny_Rose_354,36,2,2.25
Danny_Rose_354,37,2,2.5
Danny_Simpson_217,11,1,0.0
Danny_Simpson_217,15,2,0.25
Danny_Simpson_217,19,1,0.5
Danny_Simpson_217,21,6,0.25
Danny_Simpson_217,23,1,1.75
Danny_Simpson_217,38,1,0.0
Danny_Ward_105,1,1,0.0
Danny_Ward_105,3,1,0.5
Danny_Ward_105,4,7,0.6666666666666666
Danny_Ward_105,5,2,2.25
Danny_Ward_105,6,2,2.5
Danny_Ward_105,7,1,3.0
Danny_Ward_105,8,1,3.0
Danny_Ward_105,11,1,0.5
Danny_Ward_105,13,1,0.25
Danny_Ward_105,23,1,0.0
Danny_Ward_105,28,1,0.0
Danny_Ward_105,36,1,0.0
Danny_Ward_105,37,1,0.25
Danny_Ward_105,38,1,0.5
Danny_Welbeck_21,3,8,0.0
Danny_Welbeck_21,4,1,2.6666666666666665
Danny_Welbeck_21,5,1,2.25
Danny_Welbeck_21,6,1,2.5
Danny_Welbeck_21,7,1,2.75
Danny_Welbeck_21,8,5,1.0
Danny_Welbeck_21,10,1,1.75
Danny_Welbeck_21,11,1,1.75
Danny_Williams_204,13,1,0.0
Danny_Williams_204,14,1,0.25
Danny_Williams_204,16,2,0.5
Danny_Williams_204,32,1,0.0
Danny_Williams_204,34,1,0.25
Daryl_Janmaat_381,1,7,0.0
Daryl_Janmaat_381,2,1,7.0
Daryl_Janmaat_381,3,7,4.0
Daryl_Janmaat_381,4,2,5.0
Daryl_Janmaat_381,5,1,4.25
Daryl_Janmaat_381,6,2,2.75
Daryl_Janmaat_381,20,2,0.0
Daryl_Janmaat_381,24,1,0.5
Daryl_Janmaat_381,25,6,0.25
Daryl_Janmaat_381,26,6,1.75
Daryl_Janmaat_381,27,2,3.25
Daryl_Janmaat_381,28,0,3.75
Daryl_Janmaat_381,29,2,3.5
Daryl_Janmaat_381,30,1,2.5
Daryl_Janmaat_381,32,1,0.75
Daryl_Janmaat_381,32,0,1.0
Daryl_Janmaat_381,34,2,0.5
Daryl_Janmaat_381,35,7,0.75
David Junior_Hoilett_99,1,2,0.0
David Junior_Hoilett_99,2,3,2.0
David Junior_Hoilett_99,4,1,1.6666666666666667
David Junior_Hoilett_99,5,2,1.5
David Junior_Hoilett_99,6,2,1.5
David Junior_Hoilett_99,8,2,1.25
David Junior_Hoilett_99,10,5,1.0
David Junior_Hoilett_99,11,0,1.75
David Junior_Hoilett_99,12,1,1.75
David Junior_Hoilett_99,13,1,1.5
David Junior_Hoilett_99,14,8,1.75
David Junior_Hoilett_99,15,2,2.5
David Junior_Hoilett_99,16,1,3.0
David Junior_Hoilett_99,17,7,3.0
David Junior_Hoilett_99,18,2,4.5
David Junior_Hoilett_99,19,2,3.0
David Junior_Hoilett_99,20,3,3.0
David Junior_Hoilett_99,21,1,3.5
David Junior_Hoilett_99,22,2,2.0
David Junior_Hoilett_99,23,2,2.0
David Junior_Hoilett_99,25,1,1.25
David Junior_Hoilett_99,27,1,0.75
David Junior_Hoilett_99,28,2,0.5
David Junior_Hoilett_99,30,11,0.75
David Junior_Hoilett_99,32,2,3.25
David Junior_Hoilett_99,32,2,3.75
David Junior_Hoilett_99,34,6,3.75
David Junior_Hoilett_99,34,2,5.25
David Junior_Hoilett_99,35,2,3.0
David Junior_Hoilett_99,36,2,3.0
David Junior_Hoilett_99,37,1,3.0
David Junior_Hoilett_99,38,1,1.75
David_Brooks_42,1,3,0.0
David_Brooks_42,2,2,3.0
David_Brooks_42,3,2,2.5
David_Brooks_42,5,3,1.75
David_Brooks_42,6,2,1.75
David_Brooks_42,7,6,1.75
David_Brooks_42,8,9,2.75
David_Brooks_42,9,1,5.0
David_Brooks_42,10,8,4.5
David_Brooks_42,11,2,6.0
David_Brooks_42,12,2,5.0
David_Brooks_42,13,5,3.25
David_Brooks_42,14,1,4.25
David_Brooks_42,15,2,2.5
David_Brooks_42,16,2,2.5
David_Brooks_42,18,15,1.25
David_Brooks_42,19,2,4.75
David_Brooks_42,20,5,4.75
David_Brooks_42,21,2,5.5
David_Brooks_42,22,2,6.0
David_Brooks_42,23,6,2.75
David_Brooks_42,24,12,3.75
David_Brooks_42,29,2,0.0
David_Brooks_42,30,3,0.5
David_Brooks_42,31,2,1.25
David_Brooks_42,32,1,1.75
David_Brooks_42,33,2,2.0
David_Brooks_42,34,12,2.0
David_Brooks_42,35,2,4.25
David_Brooks_42,36,5,4.25
David_Button_179,20,9,0.0
David_Button_179,21,2,2.25
David_Button_179,22,2,2.75
David_Button_179,23,2,3.25
David_De Gea_282,1,3,0.0
David_De Gea_282,2,1,3.0
David_De Gea_282,3,1,2.0
David_De Gea_282,4,6,1.6666666666666667
David_De Gea_282,5,3,2.75
David_De Gea_282,6,5,2.75
David_De Gea_282,7,1,3.75
David_De Gea_282,8,3,3.75
David_De Gea_282,9,2,3.0
David_De Gea_282,10,3,2.75
David_De Gea_282,11,4,2.25
David_De Gea_282,12,1,3.0
David_De Gea_282,13,6,2.5
David_De Gea_282,14,2,3.5
David_De Gea_282,15,2,3.25
David_De Gea_282,16,3,2.75
David_De Gea_282,17,3,3.25
David_De Gea_282,18,2,2.5
David_De Gea_282,19,2,2.5
David_De Gea_282,20,2,2.5
David_De Gea_282,21,7,2.25
David_De Gea_282,22,12,3.25
David_De Gea_282,23,2,5.75
David_De Gea_282,24,1,5.75
David_De Gea_282,25,11,5.5
David_De Gea_282,26,6,6.5
David_De Gea_282,27,6,5.0
David_De Gea_282,28,2,6.0
David_De Gea_282,29,1,6.25
David_De Gea_282,30,1,3.75
David_De Gea_282,32,4,1.0
David_De Gea_282,32,1,2.0
David_De Gea_282,34,3,1.5
David_De Gea_282,35,2,2.0
David_De Gea_282,35,1,2.5
David_De Gea_282,36,2,1.75
David_De Gea_282,37,2,2.0
David_De Gea_282,38,1,1.75
David_Luiz Moreira Marinho_116,1,5,0.0
David_Luiz Moreira Marinho_116,2,1,5.0
David_Luiz Moreira Marinho_116,3,2,3.0
David_Luiz Moreira Marinho_116,4,8,2.6666666666666665
David_Luiz Moreira Marinho_116,5,2,4.0
David_Luiz Moreira Marinho_116,6,6,3.25
David_Luiz Moreira Marinho_116,7,3,4.5
David_Luiz Moreira Marinho_116,8,6,4.75
David_Luiz Moreira Marinho_116,9,1,4.25
David_Luiz Moreira Marinho_116,10,6,4.0
David_Luiz Moreira Marinho_116,11,2,4.0
David_Luiz Moreira Marinho_116,12,9,3.75
David_Luiz Moreira Marinho_116,13,1,4.5
David_Luiz Moreira Marinho_116,14,6,4.5
David_Luiz Moreira Marinho_116,16,15,4.0
David_Luiz Moreira Marinho_116,17,2,5.5
David_Luiz Moreira Marinho_116,18,2,5.75
David_Luiz Moreira Marinho_116,19,2,4.75
David_Luiz Moreira Marinho_116,20,12,5.25
David_Luiz Moreira Marinho_116,21,6,4.5
David_Luiz Moreira Marinho_116,22,8,5.5
David_Luiz Moreira Marinho_116,23,0,7.0
David_Luiz Moreira Marinho_116,24,0,6.5
David_Luiz Moreira Marinho_116,25,13,3.5
David_Luiz Moreira Marinho_116,26,-1,5.25
David_Luiz Moreira Marinho_116,28,5,3.0
David_Luiz Moreira Marinho_116,30,2,1.0
David_Luiz Moreira Marinho_116,31,1,1.75
David_Luiz Moreira Marinho_116,32,6,2.0
David_Luiz Moreira Marinho_116,32,2,3.5
David_Luiz Moreira Marinho_116,33,6,2.75
David_Luiz Moreira Marinho_116,34,1,3.75
David_Luiz Moreira Marinho_116,35,1,3.75
David_Luiz Moreira Marinho_116,36,2,2.5
David_Luiz Moreira Marinho_116,37,15,2.5
David_Luiz Moreira Marinho_116,38,6,4.75
David_Silva_271,2,9,0.0
David_Silva_271,3,1,4.5
David_Silva_271,4,2,3.3333333333333335
David_Silva_271,5,11,3.0
David_Silva_271,7,3,3.5
David_Silva_271,8,3,4.0
David_Silva_271,9,9,4.25
David_Silva_271,10,3,3.75
David_Silva_271,11,7,4.5
David_Silva_271,12,9,5.5
David_Silva_271,13,9,7.0
David_Silva_271,14,1,7.0
David_Silva_271,15,3,6.5
David_Silva_271,16,2,5.5
David_Silva_271,19,1,1.25
David_Silva_271,20,10,0.75
David_Silva_271,21,2,2.75
David_Silva_271,22,3,3.25
David_Silva_271,23,1,4.0
David_Silva_271,24,5,4.0
David_Silva_271,25,2,2.75
David_Silva_271,25,6,2.75
David_Silva_271,26,1,3.5
David_Silva_271,28,3,3.5
David_Silva_271,29,7,3.0
David_Silva_271,30,6,2.75
David_Silva_271,32,3,4.0
David_Silva_271,34,3,2.25
David_Silva_271,35,3,1.5
David_Silva_271,35,1,2.25
David_Silva_271,36,3,2.5
David_Silva_271,37,2,2.5
David_Silva_271,38,9,2.25
Davide_Zappacosta_120,5,1,0.0
Davide_Zappacosta_120,14,1,0.0
Davide_Zappacosta_120,32,1,0.0
Davide_Zappacosta_120,38,6,0.0
Davinson_Sánchez_359,1,5,0.0
Davinson_Sánchez_359,2,2,5.0
Davinson_Sánchez_359,4,1,2.3333333333333335
Davinson_Sánchez_359,7,7,0.25
Davinson_Sánchez_359,8,11,2.0
Davinson_Sánchez_359,9,6,4.5
Davinson_Sánchez_359,10,2,6.0
Davinson_Sánchez_359,11,1,6.5
Davinson_Sánchez_359,18,1,0.0
Davinson_Sánchez_359,20,1,0.25
Davinson_Sánchez_359,21,6,0.5
Davinson_Sánchez_359,23,1,1.75
Davinson_Sánchez_359,24,2,2.0
Davinson_Sánchez_359,25,6,2.25
Davinson_Sánchez_359,26,8,2.25
Davinson_Sánchez_359,28,1,4.0
Davinson_Sánchez_359,29,2,3.75
Davinson_Sánchez_359,30,1,2.75
Davinson_Sánchez_359,32,2,1.0
Davinson_Sánchez_359,34,6,0.75
Davinson_Sánchez_359,35,2,2.0
Davinson_Sánchez_359,36,2,2.5
Davinson_Sánchez_359,37,2,2.5
Davy_Pröpper_60,1,2,0.0
Davy_Pröpper_60,2,2,2.0
Davy_Pröpper_60,3,2,2.0
Davy_Pröpper_60,4,1,2.0
Davy_Pröpper_60,5,2,1.75
Davy_Pröpper_60,6,2,1.75
Davy_Pröpper_60,7,2,1.75
Davy_Pröpper_60,8,3,1.75
Davy_Pröpper_60,13,2,0.0
Davy_Pröpper_60,14,2,0.5
Davy_Pröpper_60,15,2,1.0
Davy_Pröpper_60,16,2,1.5
Davy_Pröpper_60,17,2,2.0
Davy_Pröpper_60,18,2,2.0
Davy_Pröpper_60,19,2,2.0
Davy_Pröpper_60,20,3,2.0
Davy_Pröpper_60,21,2,2.25
Davy_Pröpper_60,22,2,2.25
Davy_Pröpper_60,23,5,2.25
Davy_Pröpper_60,24,2,3.0
Davy_Pröpper_60,25,2,2.75
Davy_Pröpper_60,26,2,2.75
Davy_Pröpper_60,28,10,1.5
Davy_Pröpper_60,29,3,3.5
Davy_Pröpper_60,30,2,3.75
Davy_Pröpper_60,32,2,3.75
Davy_Pröpper_60,32,2,4.25
Davy_Pröpper_60,34,2,1.5
Davy_Pröpper_60,34,2,2.0
Davy_Pröpper_60,35,1,2.0
DeAndre_Yedlin_310,1,1,0.0
DeAndre_Yedlin_310,3,2,0.5
DeAndre_Yedlin_310,4,7,1.0
DeAndre_Yedlin_310,5,1,2.5
DeAndre_Yedlin_310,6,5,2.5
DeAndre_Yedlin_310,7,1,3.75
DeAndre_Yedlin_310,8,1,3.5
DeAndre_Yedlin_310,9,2,2.0
DeAndre_Yedlin_310,10,6,2.25
DeAndre_Yedlin_310,11,7,2.5
DeAndre_Yedlin_310,12,2,4.0
DeAndre_Yedlin_310,13,2,4.25
DeAndre_Yedlin_310,14,0,4.25
DeAndre_Yedlin_310,15,1,2.75
DeAndre_Yedlin_310,16,-3,1.25
DeAndre_Yedlin_310,18,1,-0.5
DeAndre_Yedlin_310,19,0,-0.25
DeAndre_Yedlin_310,20,1,-0.5
DeAndre_Yedlin_310,21,1,0.5
DeAndre_Yedlin_310,22,1,0.75
DeAndre_Yedlin_310,23,6,0.75
DeAndre_Yedlin_310,24,2,2.25
DeAndre_Yedlin_310,25,1,2.5
DeAndre_Yedlin_310,26,2,2.5
DeAndre_Yedlin_310,27,5,2.75
DeAndre_Yedlin_310,30,1,1.75
DeAndre_Yedlin_310,31,4,1.5
DeAndre_Yedlin_310,32,1,1.25
DeAndre_Yedlin_310,33,2,1.5
Declan_Rice_406,1,0,0.0
Declan_Rice_406,5,1,0.0
Declan_Rice_406,6,6,0.25
Declan_Rice_406,7,2,1.75
Declan_Rice_406,8,2,2.25
Declan_Rice_406,9,2,2.75
Declan_Rice_406,10,2,3.0
Declan_Rice_406,11,1,2.0
Declan_Rice_406,12,2,1.75
Declan_Rice_406,13,0,1.75
Declan_Rice_406,14,6,1.25
Declan_Rice_406,15,2,2.25
Declan_Rice_406,16,1,2.5
Declan_Rice_406,17,7,2.25
Declan_Rice_406,18,1,4.0
Declan_Rice_406,19,3,2.75
Declan_Rice_406,20,0,3.0
Declan_Rice_406,21,1,2.75
Declan_Rice_406,22,15,1.25
Declan_Rice_406,23,1,4.75
Declan_Rice_406,24,1,4.25
Declan_Rice_406,25,2,4.5
Declan_Rice_406,26,2,4.75
Declan_Rice_406,27,2,1.5
Declan_Rice_406,28,2,1.75
Declan_Rice_406,29,15,2.0
Declan_Rice_406,30,1,5.25
Declan_Rice_406,31,1,5.0
Declan_Rice_406,32,0,4.75
Declan_Rice_406,33,1,4.25
Declan_Rice_406,34,2,0.75
Declan_Rice_406,35,0,1.0
Declan_Rice_406,36,6,0.75
Declan_Rice_406,38,2,2.0
Dejan_Lovren_239,8,9,0.0
Dejan_Lovren_239,9,9,2.25
Dejan_Lovren_239,10,2,4.5
Dejan_Lovren_239,13,6,2.75
Dejan_Lovren_239,17,2,1.5
Dejan_Lovren_239,18,6,0.5
Dejan_Lovren_239,19,15,2.0
Dejan_Lovren_239,20,5,5.75
Dejan_Lovren_239,21,0,7.0
Dejan_Lovren_239,32,1,0.0
Dejan_Lovren_239,33,1,0.25
Dejan_Lovren_239,36,6,0.5
Dejan_Lovren_239,37,1,1.75
Demarai_Gray_225,1,2,0.0
Demarai_Gray_225,2,3,2.0
Demarai_Gray_225,3,9,2.5
Demarai_Gray_225,4,2,4.666666666666667
Demarai_Gray_225,5,2,4.0
Demarai_Gray_225,6,1,4.0
Demarai_Gray_225,10,4,0.25
Demarai_Gray_225,11,7,1.0
Demarai_Gray_225,12,3,2.75
Demarai_Gray_225,13,1,3.5
Demarai_Gray_225,14,3,3.75
Demarai_Gray_225,15,1,3.5
Demarai_Gray_225,16,1,2.0
Demarai_Gray_225,17,2,1.5
Demarai_Gray_225,18,1,1.75
Demarai_Gray_225,19,1,1.25
Demarai_Gray_225,20,3,1.25
Demarai_Gray_225,21,1,1.75
Demarai_Gray_225,22,1,1.5
Demarai_Gray_225,23,7,1.5
Demarai_Gray_225,24,2,3.0
Demarai_Gray_225,25,2,2.75
Demarai_Gray_225,26,1,3.0
Demarai_Gray_225,27,1,3.0
Demarai_Gray_225,28,8,1.5
Demarai_Gray_225,29,1,3.0
Demarai_Gray_225,30,2,2.75
Demarai_Gray_225,31,1,3.0
Demarai_Gray_225,32,3,3.0
Demarai_Gray_225,33,2,1.75
Demarai_Gray_225,34,2,2.0
Demarai_Gray_225,35,2,2.0
Demarai_Gray_225,36,1,2.25
Demarai_Gray_225,37,1,1.75
Demeaco_Duhaney_601,28,1,0.0
Denis_Odoi_181,3,1,0.0
Denis_Odoi_181,4,1,0.3333333333333333
Denis_Odoi_181,5,1,0.5
Denis_Odoi_181,6,1,0.75
Denis_Odoi_181,7,0,1.0
Denis_Odoi_181,8,0,0.75
Denis_Odoi_181,9,0,0.5
Denis_Odoi_181,10,1,0.25
Denis_Odoi_181,11,2,0.25
Denis_Odoi_181,12,1,0.75
Denis_Odoi_181,13,1,1.0
Denis_Odoi_181,14,0,1.25
Denis_Odoi_181,15,2,1.0
Denis_Odoi_181,16,0,1.0
Denis_Odoi_181,17,1,0.75
Denis_Odoi_181,18,6,0.75
Denis_Odoi_181,19,2,2.25
Denis_Odoi_181,20,6,2.25
Denis_Odoi_181,21,0,3.75
Denis_Odoi_181,22,3,3.5
Denis_Odoi_181,23,1,2.75
Denis_Odoi_181,24,1,2.5
Denis_Odoi_181,25,0,1.25
Denis_Odoi_181,26,1,1.25
Denis_Odoi_181,27,1,0.75
Denis_Odoi_181,28,1,0.75
Denis_Odoi_181,29,1,0.75
Denis_Odoi_181,30,1,1.0
Denis_Odoi_181,34,1,0.25
Denis_Odoi_181,35,6,0.25
Denis_Odoi_181,36,1,1.75
Denis_Suárez_586,25,1,0.0
Denis_Suárez_586,26,1,0.25
Denis_Suárez_586,28,1,0.5
Denis_Suárez_586,30,1,0.5
Diego_Rico_473,4,1,0.0
Diego_Rico_473,5,1,0.25
Diego_Rico_473,6,0,0.5
Diego_Rico_473,16,1,0.0
Diego_Rico_473,17,1,0.25
Diego_Rico_473,19,0,0.5
Diego_Rico_473,20,0,0.5
Diego_Rico_473,26,0,0.0
Diego_Rico_473,28,1,0.0
Diego_Rico_473,29,1,0.25
Diego_Rico_473,32,1,0.5
Diego_Rico_473,33,1,0.5
Diogo_Jota_432,1,5,0.0
Diogo_Jota_432,2,1,5.0
Diogo_Jota_432,3,2,3.0
Diogo_Jota_432,4,3,2.6666666666666665
Diogo_Jota_432,5,2,2.75
Diogo_Jota_432,6,2,2.0
Diogo_Jota_432,7,2,2.25
Diogo_Jota_432,8,3,2.25
Diogo_Jota_432,9,1,2.25
Diogo_Jota_432,10,1,2.0
Diogo_Jota_432,12,1,1.25
Diogo_Jota_432,13,1,0.75
Diogo_Jota_432,14,1,0.75
Diogo_Jota_432,15,8,0.75
Diogo_Jota_432,16,11,2.75
Diogo_Jota_432,17,4,5.25
Diogo_Jota_432,22,1,0.0
Diogo_Jota_432,23,19,0.25
Diogo_Jota_432,24,6,5.0
Diogo_Jota_432,25,5,6.5
Diogo_Jota_432,26,1,7.75
Diogo_Jota_432,27,1,7.75
Diogo_Jota_432,28,3,3.25
Diogo_Jota_432,29,11,2.5
Diogo_Jota_432,30,6,4.0
Diogo_Jota_432,32,2,5.0
Diogo_Jota_432,32,8,5.5
Diogo_Jota_432,34,2,4.0
Diogo_Jota_432,35,8,3.0
Diogo_Jota_432,35,3,5.0
Diogo_Jota_432,36,12,5.25
Diogo_Jota_432,37,2,6.25
Diogo_Jota_432,38,1,6.25
Divock_Origi_543,14,6,0.0
Divock_Origi_543,15,5,1.5
Divock_Origi_543,22,1,0.0
Divock_Origi_543,25,1,0.25
Divock_Origi_543,26,1,0.5
Divock_Origi_543,27,1,0.5
Divock_Origi_543,28,6,0.75
Divock_Origi_543,29,2,2.25
Divock_Origi_543,31,1,2.25
Divock_Origi_543,32,1,2.25
Divock_Origi_543,37,5,0.0
Divock_Origi_543,38,2,1.25
Domingos_Quina_517,15,1,0.0
Domingos_Quina_517,16,2,0.25
Domingos_Quina_517,17,9,0.75
Domingos_Quina_517,19,1,3.0
Domingos_Quina_517,20,1,3.0
Domingos_Quina_517,25,1,0.0
Domingos_Quina_517,27,1,0.25
Domingos_Quina_517,32,1,0.0
Dominic_Calvert-Lewin_175,2,1,0.0
Dominic_Calvert-Lewin_175,3,1,0.5
Dominic_Calvert-Lewin_175,4,7,0.6666666666666666
Dominic_Calvert-Lewin_175,5,1,2.25
Dominic_Calvert-Lewin_175,6,2,2.5
Dominic_Calvert-Lewin_175,7,1,2.75
Dominic_Calvert-Lewin_175,8,1,2.75
Dominic_Calvert-Lewin_175,9,6,1.25
Dominic_Calvert-Lewin_175,10,1,2.5
Dominic_Calvert-Lewin_175,11,1,2.25
Dominic_Calvert-Lewin_175,12,1,2.25
Dominic_Calvert-Lewin_175,14,1,0.75
Dominic_Calvert-Lewin_175,15,1,0.75
Dominic_Calvert-Lewin_175,16,1,0.75
Dominic_Calvert-Lewin_175,17,5,0.75
Dominic_Calvert-Lewin_175,18,5,2.0
Dominic_Calvert-Lewin_175,19,5,3.0
Dominic_Calvert-Lewin_175,20,1,4.0
Dominic_Calvert-Lewin_175,21,2,4.0
Dominic_Calvert-Lewin_175,22,5,3.25
Dominic_Calvert-Lewin_175,23,1,3.25
Dominic_Calvert-Lewin_175,24,0,2.25
Dominic_Calvert-Lewin_175,25,1,2.0
Dominic_Calvert-Lewin_175,25,2,1.75
Dominic_Calvert-Lewin_175,26,1,1.0
Dominic_Calvert-Lewin_175,28,7,1.0
Dominic_Calvert-Lewin_175,29,2,2.75
Dominic_Calvert-Lewin_175,30,6,2.5
Dominic_Calvert-Lewin_175,31,5,3.75
Dominic_Calvert-Lewin_175,32,2,5.0
Dominic_Calvert-Lewin_175,33,5,3.75
Dominic_Calvert-Lewin_175,34,2,4.5
Dominic_Calvert-Lewin_175,35,5,3.5
Dominic_Calvert-Lewin_175,36,2,3.5
Dominic_Calvert-Lewin_175,37,2,3.5
Dominic_Solanke_259,25,2,0.0
Dominic_Solanke_259,26,1,0.5
Dominic_Solanke_259,27,2,0.75
Dominic_Solanke_259,30,1,0.75
Dominic_Solanke_259,31,4,0.75
Dominic_Solanke_259,32,1,1.25
Dominic_Solanke_259,33,1,1.5
Dominic_Solanke_259,34,1,1.75
Dominic_Solanke_259,35,1,1.75
Dominic_Solanke_259,36,1,1.0
Dwight_McNeil_534,4,1,0.0
Dwight_McNeil_534,19,1,0.0
Dwight_McNeil_534,20,8,0.25
Dwight_McNeil_534,21,5,2.25
Dwight_McNeil_534,22,2,3.5
Dwight_McNeil_534,23,3,4.0
Dwight_McNeil_534,24,3,4.5
Dwight_McNeil_534,25,2,3.25
Dwight_McNeil_534,26,6,2.5
Dwight_McNeil_534,27,5,3.5
Dwight_McNeil_534,28,1,4.0
Dwight_McNeil_534,29,2,3.5
Dwight_McNeil_534,30,2,3.5
Dwight_McNeil_534,31,8,2.5
Dwight_McNeil_534,32,9,3.25
Dwight_McNeil_534,33,2,5.25
Dwight_McNeil_534,34,8,5.25
Dwight_McNeil_534,35,2,6.75
Dwight_McNeil_534,36,2,5.25
Dwight_McNeil_534,37,1,3.5
Dwight_McNeil_534,38,2,3.25
Eden_Hazard_122,1,4,0.0
Eden_Hazard_122,2,4,4.0
Eden_Hazard_122,3,8,4.0
Eden_Hazard_122,4,11,5.333333333333333
Eden_Hazard_122,5,20,6.75
Eden_Hazard_122,6,3,10.75
Eden_Hazard_122,7,10,10.5
Eden_Hazard_122,8,14,11.0
Eden_Hazard_122,9,1,11.75
Eden_Hazard_122,11,4,6.25
Eden_Hazard_122,12,3,4.75
Eden_Hazard_122,13,1,2.0
Eden_Hazard_122,14,6,2.0
Eden_Hazard_122,15,5,3.5
Eden_Hazard_122,16,9,3.75
Eden_Hazard_122,17,13,5.25
Eden_Hazard_122,18,2,8.25
Eden_Hazard_122,19,15,7.25
Eden_Hazard_122,20,3,9.75
Eden_Hazard_122,21,3,8.25
Eden_Hazard_122,22,5,5.75
Eden_Hazard_122,23,2,6.5
Eden_Hazard_122,24,2,3.25
Eden_Hazard_122,25,15,3.0
Eden_Hazard_122,26,2,6.0
Eden_Hazard_122,28,1,4.75
Eden_Hazard_122,29,6,4.5
Eden_Hazard_122,30,10,2.25
Eden_Hazard_122,31,2,4.25
Eden_Hazard_122,32,14,4.75
Eden_Hazard_122,32,1,8.0
Eden_Hazard_122,33,16,6.75
Eden_Hazard_122,34,2,8.25
Eden_Hazard_122,35,7,8.25
Eden_Hazard_122,36,2,6.5
Eden_Hazard_122,37,11,6.75
Eden_Hazard_122,38,1,5.5
Ederson_Santana de Moraes_260,1,8,0.0
Ederson_Santana de Moraes_260,2,5,8.0
Ederson_Santana de Moraes_260,3,2,6.5
Ederson_Santana de Moraes_260,4,2,5.0
Ederson_Santana de Moraes_260,5,7,4.25
Ederson_Santana de Moraes_260,6,6,4.0
Ederson_Santana de Moraes_260,7,6,4.25
Ederson_Santana de Moraes_260,8,7,5.25
Ederson_Santana de Moraes_260,9,6,6.5
Ederson_Santana de Moraes_260,10,8,6.25
Ederson_Santana de Moraes_260,11,3,6.75
Ederson_Santana de Moraes_260,12,2,6.0
Ederson_Santana de Moraes_260,13,6,4.75
Ederson_Santana de Moraes_260,14,2,4.75
Ederson_Santana de Moraes_260,15,2,3.25
Ederson_Santana de Moraes_260,16,2,3.0
Ederson_Santana de Moraes_260,17,2,3.0
Ederson_Santana de Moraes_260,18,1,2.0
Ederson_Santana de Moraes_260,19,2,1.75
Ederson_Santana de Moraes_260,20,3,1.75
Ederson_Santana de Moraes_260,21,2,2.0
Ederson_Santana de Moraes_260,22,6,2.0
Ederson_Santana de Moraes_260,23,6,3.25
Ederson_Santana de Moraes_260,24,1,4.25
Ederson_Santana de Moraes_260,25,2,3.75
Ederson_Santana de Moraes_260,25,6,3.75
Ederson_Santana de Moraes_260,26,7,3.75
Ederson_Santana de Moraes_260,28,6,4.0
Ederson_Santana de Moraes_260,29,6,5.25
Ederson_Santana de Moraes_260,30,2,4.75
Ederson_Santana de Moraes_260,32,6,3.5
Ederson_Santana de Moraes_260,32,6,5.0
Ederson_Santana de Moraes_260,34,2,3.5
Ederson_Santana de Moraes_260,35,6,3.5
Ederson_Santana de Moraes_260,35,9,5.0
Ederson_Santana de Moraes_260,36,6,5.75
Ederson_Santana de Moraes_260,37,6,5.75
Ederson_Santana de Moraes_260,38,2,6.75
Edward_Nketiah_552,13,1,0.0
Edward_Nketiah_552,30,1,0.0
Edward_Nketiah_552,35,1,0.0
Edward_Nketiah_552,36,1,0.25
Edward_Nketiah_552,38,6,0.5
Elias_Kachunga_212,4,1,0.0
Elias_Kachunga_212,5,2,0.25
Elias_Kachunga_212,6,1,0.75
Elias_Kachunga_212,18,1,0.0
Elias_Kachunga_212,19,0,0.25
Elias_Kachunga_212,20,1,0.25
Elias_Kachunga_212,21,2,0.5
Elias_Kachunga_212,22,2,1.0
Elias_Kachunga_212,23,2,1.25
Elias_Kachunga_212,24,2,1.75
Elias_Kachunga_212,25,2,2.0
Elias_Kachunga_212,26,2,2.0
Elias_Kachunga_212,27,2,2.0
Elias_Kachunga_212,28,1,2.0
Elias_Kachunga_212,29,1,1.75
Elias_Kachunga_212,30,1,1.5
Elias_Kachunga_212,32,1,0.75
Elias_Kachunga_212,34,2,0.5
Elias_Kachunga_212,35,2,0.75
Elias_Kachunga_212,36,1,1.25
Emerson_Hyndman_41,36,1,0.0
Emerson_Palmieri dos Santos_121,19,1,0.0
Emerson_Palmieri dos Santos_121,20,1,0.25
Emerson_Palmieri dos Santos_121,24,0,0.25
Emerson_Palmieri dos Santos_121,26,1,0.0
Emerson_Palmieri dos Santos_121,29,2,0.25
Emerson_Palmieri dos Santos_121,30,2,0.75
Emerson_Palmieri dos Santos_121,32,6,1.0
Emerson_Palmieri dos Santos_121,33,7,2.5
Emerson_Palmieri dos Santos_121,34,1,3.75
Emerson_Palmieri dos Santos_121,35,1,3.5
Eric_Bailly_291,1,2,0.0
Eric_Bailly_291,2,1,2.0
Eric_Bailly_291,4,1,1.0
Eric_Bailly_291,5,1,1.0
Eric_Bailly_291,8,0,0.5
Eric_Bailly_291,15,1,0.0
Eric_Bailly_291,17,1,0.25
Eric_Bailly_291,20,-1,0.25
Eric_Bailly_291,25,6,0.0
Eric_Bailly_291,26,1,1.5
Eric_Bailly_291,28,1,1.75
