element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
20658,60,64,124,2649,2,2,12,32,0,0,0,7,0,0,14,0,0.0,0.0,0.0,0.0
48717,45,48,103,3143,1,1,10,51,0,0,0,8,0,0,8,0,0.0,0.0,0.0,0.0
43020,80,65,92,953,10,5,5,11,0,0,1,1,0,0,9,0,0.0,0.0,0.0,0.0
37096,45,42,13,360,0,0,1,3,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0
57531,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18987,60,62,152,3050,6,9,9,47,0,0,0,8,0,0,23,0,0.0,0.0,0.0,0.0
54102,65,59,60,1695,0,5,6,22,0,0,0,3,1,0,2,0,0.0,0.0,0.0,0.0
18073,50,46,98,2286,4,4,7,36,0,0,0,7,0,0,13,0,0.0,0.0,0.0,0.0
94147,40,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19236,45,44,67,1341,0,0,6,21,0,1,0,0,0,54,2,0,0.0,0.0,0.0,0.0
