element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
18726,45,45,108,2880,0,0,7,51,0,2,0,2,0,77,9,513,0.0,0.0,0.0,0.0
56872,45,40,65,1436,3,2,5,22,0,0,0,1,0,0,5,250,0.0,0.0,0.0,0.0
103912,50,44,61,1177,1,3,5,24,0,0,0,0,0,0,4,223,0.0,0.0,0.0,0.0
15237,45,43,90,3420,0,3,7,67,0,0,0,4,0,0,2,603,0.0,0.0,0.0,0.0
40387,45,44,86,2446,3,2,5,46,0,0,0,6,0,0,6,405,0.0,0.0,0.0,0.0
20529,60,53,36,802,3,0,2,18,0,0,1,2,0,0,0,98,0.0,0.0,0.0,0.0
83543,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17997,45,42,20,817,0,2,0,18,0,0,0,1,0,0,2,149,0.0,0.0,0.0,0.0
81183,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15749,55,56,134,3109,0,0,15,36,0,0,0,0,0,71,3,612,0.0,0.0,0.0,0.0
90517,55,54,111,2984,3,4,5,57,0,0,0,3,0,0,13,577,0.0,0.0,0.0,0.0
60551,45,42,83,2717,2,2,5,61,0,0,0,6,0,0,6,474,0.0,0.0,0.0,0.0
40145,50,46,79,2546,1,2,8,31,1,0,0,3,0,0,4,511,0.0,0.0,0.0,0.0
17349,60,54,80,1538,5,1,5,25,0,0,0,1,0,0,7,319,0.0,0.0,0.0,0.0
39487,50,48,93,3096,0,1,10,45,0,0,0,10,0,0,7,636,0.0,0.0,0.0,0.0
44683,70,64,14,351,0,0,1,6,0,0,0,1,0,0,0,32,0.0,0.0,0.0,0.0
41328,60,58,124,3199,2,5,8,50,0,0,0,7,0,0,15,760,0.0,0.0,0.0,0.0
135363,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
44346,90,88,156,2430,16,6,12,26,1,0,0,2,0,0,15,581,0.0,0.0,0.0,0.0
20310,50,48,12,311,0,0,1,5,0,0,0,0,0,15,0,67,0.0,0.0,0.0,0.0
47431,70,69,135,2740,5,10,8,40,0,0,0,5,0,0,12,605,0.0,0.0,0.0,0.0
49579,95,88,113,2035,7,3,7,28,0,0,0,3,0,0,14,476,0.0,0.0,0.0,0.0
126187,50,46,25,412,1,1,1,8,0,0,0,0,0,0,0,98,0.0,0.0,0.0,0.0
88894,65,71,158,3076,8,9,9,51,0,0,0,4,0,0,14,652,0.0,0.0,0.0,0.0
116594,50,50,108,3022,1,4,15,29,0,0,0,3,0,0,9,695,0.0,0.0,0.0,0.0
103192,55,51,81,1918,1,1,8,26,0,0,0,0,0,0,7,412,0.0,0.0,0.0,0.0
173879,45,45,2,55,0,0,0,2,0,0,0,0,0,0,0,-3,0.0,0.0,0.0,0.0
167767,55,50,23,556,1,0,1,10,0,0,0,0,0,0,3,101,0.0,0.0,0.0,0.0
194794,40,40,1,31,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
74230,50,48,127,2970,6,4,6,56,0,0,0,2,0,0,11,662,0.0,0.0,0.0,0.0
49413,50,48,70,1961,0,0,8,24,0,0,0,3,0,0,3,426,0.0,0.0,0.0,0.0
40784,50,46,65,1854,1,0,5,30,0,0,0,1,0,0,7,442,0.0,0.0,0.0,0.0
55494,45,43,93,2691,2,1,6,41,0,0,0,4,0,0,10,503,0.0,0.0,0.0,0.0
19188,50,56,130,3150,5,2,8,44,0,0,0,7,0,0,11,604,0.0,0.0,0.0,0.0
58786,45,41,29,1044,0,0,3,15,0,0,0,3,0,0,0,174,0.0,0.0,0.0,0.0
54861,85,80,104,1529,9,4,7,20,0,0,0,2,0,0,16,329,0.0,0.0,0.0,0.0
59125,60,54,70,1321,5,3,4,18,0,0,0,1,0,0,7,209,0.0,0.0,0.0,0.0
20066,40,42,98,2610,0,0,8,36,0,0,0,1,0,78,5,489,0.0,0.0,0.0,0.0
82403,55,52,85,2488,2,5,6,37,0,0,0,5,0,0,0,326,0.0,0.0,0.0,0.0
60252,60,58,64,1154,4,2,4,19,0,0,0,0,0,0,6,266,0.0,0.0,0.0,0.0
86417,50,47,52,1387,1,4,2,24,0,0,0,4,0,0,2,285,0.0,0.0,0.0,0.0
50471,50,49,71,2185,2,2,5,28,0,0,0,5,0,0,2,385,0.0,0.0,0.0,0.0
55037,55,52,110,3007,5,3,11,45,0,0,0,5,1,0,5,558,0.0,0.0,0.0,0.0
221275,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
50472,50,46,73,2428,2,2,7,37,0,0,0,5,1,0,3,438,0.0,0.0,0.0,0.0
80146,60,54,86,2349,7,0,4,51,0,0,0,6,1,0,13,329,0.0,0.0,0.0,0.0
19419,65,61,53,1957,2,1,2,38,0,0,0,2,0,0,0,357,0.0,0.0,0.0,0.0
153133,45,45,42,628,2,2,5,6,0,0,0,0,0,0,2,156,0.0,0.0,0.0,0.0
59949,60,58,94,2383,1,3,8,34,0,0,0,4,0,0,8,519,0.0,0.0,0.0,0.0
12745,65,60,67,1479,2,2,4,26,0,0,0,0,0,0,7,337,0.0,0.0,0.0,0.0
111234,40,39,4,180,0,0,0,6,0,0,0,0,0,11,0,41,0.0,0.0,0.0,0.0
10318,50,49,57,1530,0,0,6,19,0,0,0,0,0,30,0,273,0.0,0.0,0.0,0.0
55422,75,71,158,2914,11,4,8,45,0,0,0,6,0,0,21,568,0.0,0.0,0.0,0.0
20467,90,80,85,1373,5,3,8,12,0,0,0,0,0,0,0,206,0.0,0.0,0.0,0.0
173807,45,45,4,98,0,0,1,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0
80801,50,46,74,3071,0,2,6,65,0,0,0,10,0,0,3,603,0.0,0.0,0.0,0.0
42774,55,50,69,2205,1,0,14,21,0,0,0,3,0,0,1,394,0.0,0.0,0.0,0.0
41823,55,54,37,753,2,0,1,14,0,0,0,0,0,0,4,170,0.0,0.0,0.0,0.0
194164,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113688,70,64,6,143,0,0,0,6,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0
56192,45,41,36,1085,1,1,1,15,0,0,0,1,0,0,1,223,0.0,0.0,0.0,0.0
172850,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37642,50,45,96,2590,1,1,8,34,0,0,0,4,0,0,11,575,0.0,0.0,0.0,0.0
37402,50,52,150,2711,0,4,15,20,0,0,0,4,0,0,25,746,0.0,0.0,0.0,0.0
15033,45,46,139,3420,2,0,15,36,0,0,0,3,0,0,5,653,0.0,0.0,0.0,0.0
101668,60,74,211,3133,24,8,14,34,0,0,1,5,1,0,30,831,0.0,0.0,0.0,0.0
173515,50,48,80,766,8,2,1,12,0,0,0,1,0,0,13,293,0.0,0.0,0.0,0.0
17745,45,50,147,3420,0,0,15,36,0,0,0,2,0,100,5,724,0.0,0.0,0.0,0.0
95463,40,40,6,180,0,0,0,4,0,0,0,0,0,9,0,34,0.0,0.0,0.0,0.0
51938,50,49,117,2750,2,7,16,22,0,0,0,4,0,0,4,550,0.0,0.0,0.0,0.0
172632,50,43,18,187,0,2,0,3,0,0,0,0,0,0,0,68,0.0,0.0,0.0,0.0
61604,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
155569,45,44,7,104,0,0,1,2,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0
168580,55,51,93,2050,6,3,5,43,0,0,0,4,0,0,10,334,0.0,0.0,0.0,0.0
41727,40,39,43,1837,0,1,4,32,1,0,0,7,0,0,2,289,0.0,0.0,0.0,0.0
13152,45,41,54,1062,2,2,0,17,0,0,0,2,0,0,6,235,0.0,0.0,0.0,0.0
97032,55,56,130,3060,3,0,10,36,0,0,0,2,0,0,16,713,0.0,0.0,0.0,0.0
171287,45,42,23,437,0,1,3,5,0,0,0,3,0,0,3,98,0.0,0.0,0.0,0.0
38454,50,48,70,1896,0,0,8,24,0,0,0,2,0,0,4,416,0.0,0.0,0.0,0.0
92217,85,83,155,1973,10,8,9,28,0,0,0,1,0,0,18,520,0.0,0.0,0.0,0.0
152760,60,50,48,670,5,1,2,8,0,0,0,0,0,0,5,162,0.0,0.0,0.0,0.0
66797,50,50,115,3060,0,0,11,42,0,1,0,2,0,70,1,566,0.0,0.0,0.0,0.0
110979,80,74,160,2599,11,9,9,32,0,0,1,4,2,0,16,521,0.0,0.0,0.0,0.0
81880,60,55,44,928,1,1,5,11,0,0,0,0,0,0,0,198,0.0,0.0,0.0,0.0
68312,70,62,97,2013,3,6,9,29,0,0,0,3,0,0,8,323,0.0,0.0,0.0,0.0
39155,75,73,109,2109,4,6,10,27,0,0,0,2,0,0,10,451,0.0,0.0,0.0,0.0
56979,70,65,57,1290,2,3,5,16,0,0,0,1,0,0,3,276,0.0,0.0,0.0,0.0
41733,70,67,170,3163,11,6,8,59,0,0,0,1,0,0,17,677,0.0,0.0,0.0,0.0
15157,70,66,123,2409,5,11,8,35,0,0,0,9,1,0,13,520,0.0,0.0,0.0,0.0
60706,50,51,125,2880,0,0,9,39,0,2,0,1,1,101,9,609,0.0,0.0,0.0,0.0
58621,50,51,121,2941,1,3,12,28,1,0,0,7,0,0,8,706,0.0,0.0,0.0,0.0
97299,55,54,82,2779,0,0,8,45,0,0,0,3,0,0,4,616,0.0,0.0,0.0,0.0
57410,65,65,104,2671,1,0,11,35,0,0,0,9,0,0,15,654,0.0,0.0,0.0,0.0
37572,130,133,184,2361,24,3,12,30,0,0,1,1,0,0,24,655,0.0,0.0,0.0,0.0
103955,90,85,96,1920,6,3,7,30,0,0,0,1,0,0,3,324,0.0,0.0,0.0,0.0
61366,100,103,131,2002,7,10,8,26,0,0,0,2,0,0,13,551,0.0,0.0,0.0,0.0
103025,55,72,240,3036,17,11,18,26,0,0,2,1,0,0,38,842,0.0,0.0,0.0,0.0
20664,100,98,96,1791,1,11,11,18,0,0,0,1,0,0,3,431,0.0,0.0,0.0,0.0
27789,60,56,90,2729,2,3,13,31,0,0,0,8,0,0,5,510,0.0,0.0,0.0,0.0
145235,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
55909,60,66,135,3150,0,1,17,31,1,0,0,8,0,0,13,693,0.0,0.0,0.0,0.0
18892,60,56,40,1065,1,3,3,18,0,0,0,5,0,0,0,181,0.0,0.0,0.0,0.0
106760,55,53,27,450,0,1,3,3,0,0,0,1,0,0,4,135,0.0,0.0,0.0,0.0
58893,55,50,65,1249,0,1,8,11,0,0,0,3,0,0,5,293,0.0,0.0,0.0,0.0
40002,55,54,108,1924,1,1,13,18,0,0,0,8,0,0,12,500,0.0,0.0,0.0,0.0
76359,55,47,31,530,0,0,3,4,0,0,0,0,0,0,6,139,0.0,0.0,0.0,0.0
66749,80,87,185,3170,18,7,9,52,0,0,1,3,0,0,25,621,0.0,0.0,0.0,0.0
176297,45,47,55,855,5,2,6,7,0,0,0,0,0,0,8,184,0.0,0.0,0.0,0.0
51940,55,59,142,3060,0,0,15,33,1,0,0,0,0,82,8,613,0.0,0.0,0.0,0.0
42899,50,43,21,360,0,0,3,2,0,0,0,0,0,7,1,84,0.0,0.0,0.0,0.0
148225,80,78,141,2632,11,6,14,29,0,0,0,2,0,0,21,492,0.0,0.0,0.0,0.0
37265,110,112,167,2436,13,5,14,23,0,0,0,1,0,0,17,560,0.0,0.0,0.0,0.0
109322,45,43,76,1632,4,1,9,13,0,0,0,4,0,0,5,268,0.0,0.0,0.0,0.0
43670,85,81,145,2889,6,6,19,29,0,0,0,4,1,0,15,599,0.0,0.0,0.0,0.0
156689,50,45,3,84,0,0,0,2,0,0,0,2,0,0,0,16,0.0,0.0,0.0,0.0
62398,50,46,83,2414,2,3,7,37,0,0,0,4,1,0,5,500,0.0,0.0,0.0,0.0
180804,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
58498,50,56,175,3147,16,6,12,44,0,0,0,4,0,0,25,532,0.0,0.0,0.0,0.0
201084,40,39,22,257,0,1,2,1,0,0,0,1,0,0,2,104,0.0,0.0,0.0,0.0
56983,60,51,119,2975,4,8,6,58,0,0,0,5,0,0,5,486,0.0,0.0,0.0,0.0
151119,45,44,68,1811,0,3,6,26,0,0,0,2,0,0,2,353,0.0,0.0,0.0,0.0
57145,50,48,98,2880,1,1,8,44,1,0,0,3,0,0,12,638,0.0,0.0,0.0,0.0
106618,45,42,69,1892,1,0,6,28,0,0,0,3,0,0,6,366,0.0,0.0,0.0,0.0
109528,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
101148,45,42,44,1155,2,0,3,23,0,0,0,0,1,0,2,218,0.0,0.0,0.0,0.0
58845,45,43,36,1442,1,0,3,31,0,0,0,6,0,0,2,268,0.0,0.0,0.0,0.0
61316,60,55,56,1097,4,2,2,22,0,0,0,0,0,0,3,178,0.0,0.0,0.0,0.0
59735,40,39,41,810,0,0,3,11,0,1,0,0,0,23,3,179,0.0,0.0,0.0,0.0
155503,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
104953,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
76542,55,50,61,1851,2,1,3,32,0,0,0,4,0,0,4,338,0.0,0.0,0.0,0.0
50232,55,53,78,2266,1,6,3,41,0,0,0,8,0,0,5,457,0.0,0.0,0.0,0.0
38290,55,51,109,2129,1,7,8,19,0,0,0,7,0,0,12,536,0.0,0.0,0.0,0.0
58771,55,52,57,2387,1,1,5,37,0,0,0,11,0,0,0,403,0.0,0.0,0.0,0.0
155513,50,45,20,381,1,1,1,11,0,0,0,1,0,0,0,73,0.0,0.0,0.0,0.0
40142,65,65,90,1440,9,2,4,23,0,0,0,2,0,0,11,315,0.0,0.0,0.0,0.0
104547,55,51,37,771,3,1,4,12,0,0,0,1,1,0,4,117,0.0,0.0,0.0,0.0
19838,40,40,66,1890,0,0,4,37,0,0,0,1,0,59,6,348,0.0,0.0,0.0,0.0
156069,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
126407,45,42,6,170,0,0,1,3,0,0,0,1,0,0,0,20,0.0,0.0,0.0,0.0
84384,43,42,30,849,1,0,2,13,0,0,0,3,0,0,5,174,0.0,0.0,0.0,0.0
20480,45,42,23,720,0,0,1,17,0,0,0,0,0,34,3,150,0.0,0.0,0.0,0.0
18665,45,41,53,1949,2,0,3,37,0,0,0,10,0,0,6,297,0.0,0.0,0.0,0.0
124165,45,42,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
113564,50,47,7,288,0,0,1,3,0,0,0,3,0,0,0,44,0.0,0.0,0.0,0.0
7645,55,51,65,1850,0,0,7,25,0,0,0,0,0,0,4,445,0.0,0.0,0.0,0.0
87447,45,44,15,558,0,0,1,13,0,0,0,1,0,0,0,114,0.0,0.0,0.0,0.0
49384,50,48,35,1169,1,0,1,28,0,0,0,5,0,0,2,153,0.0,0.0,0.0,0.0
40146,55,52,106,2880,1,4,9,33,0,0,0,6,0,0,3,558,0.0,0.0,0.0,0.0
80447,45,40,52,1020,1,0,4,18,0,0,0,0,0,0,6,236,0.0,0.0,0.0,0.0
78356,70,63,15,211,1,0,0,2,0,0,0,0,0,0,3,46,0.0,0.0,0.0,0.0
84939,75,69,21,340,2,0,0,7,0,0,0,1,0,0,5,68,0.0,0.0,0.0,0.0
20452,60,57,109,2111,10,4,9,21,0,0,0,2,0,0,8,343,0.0,0.0,0.0,0.0
40383,50,49,68,1620,0,0,6,17,0,0,0,0,0,52,3,310,0.0,0.0,0.0,0.0
58376,40,38,20,630,0,0,0,9,0,0,0,0,0,32,0,121,0.0,0.0,0.0,0.0
83283,55,50,110,2341,6,4,3,46,0,0,0,0,0,0,8,420,0.0,0.0,0.0,0.0
101178,60,55,80,1545,2,4,7,18,0,0,0,5,0,0,9,325,0.0,0.0,0.0,0.0
78056,45,42,45,1612,1,0,5,21,0,0,0,7,0,0,0,293,0.0,0.0,0.0,0.0
158534,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
115556,45,40,52,1291,0,2,5,16,0,0,0,3,0,0,2,269,0.0,0.0,0.0,0.0
39194,55,54,87,2594,0,0,9,29,1,0,0,5,0,0,7,585,0.0,0.0,0.0,0.0
55605,50,64,166,3420,4,3,13,35,0,0,0,3,0,0,16,822,0.0,0.0,0.0,0.0
77794,55,49,26,459,1,1,1,4,0,0,0,1,0,0,3,119,0.0,0.0,0.0,0.0
78830,95,102,211,3363,25,3,14,33,1,0,0,5,0,0,33,748,0.0,0.0,0.0,0.0
37915,50,54,140,3330,0,0,13,34,0,0,0,0,0,88,4,664,0.0,0.0,0.0,0.0
102884,45,45,5,180,0,0,0,3,0,0,0,0,0,8,0,34,0.0,0.0,0.0,0.0
85971,80,75,70,1107,4,1,6,12,0,0,0,0,0,0,11,230,0.0,0.0,0.0,0.0
80607,85,87,178,2936,6,16,11,32,0,0,0,2,0,0,23,770,0.0,0.0,0.0,0.0
108823,50,59,166,2471,10,12,10,21,0,0,0,7,0,0,17,556,0.0,0.0,0.0,0.0
62974,70,68,123,2371,5,9,11,26,0,0,0,9,0,0,8,453,0.0,0.0,0.0,0.0
157668,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54756,45,42,59,2495,1,1,7,32,0,0,0,4,3,0,0,417,0.0,0.0,0.0,0.0
45268,60,56,110,3218,1,8,7,62,0,0,0,3,0,0,4,517,0.0,0.0,0.0,0.0
93264,50,54,130,3263,3,2,12,35,0,0,0,10,0,0,3,676,0.0,0.0,0.0,0.0
39215,45,41,2,90,0,0,0,1,0,0,0,0,0,1,0,16,0.0,0.0,0.0,0.0
40868,45,40,25,945,1,0,1,16,0,0,0,2,0,0,2,168,0.0,0.0,0.0,0.0
20145,40,37,3,255,0,0,0,7,0,0,0,0,0,0,0,44,0.0,0.0,0.0,0.0
41338,45,46,96,3034,1,0,10,46,1,0,0,3,0,0,4,550,0.0,0.0,0.0,0.0
52940,50,48,79,2751,2,4,4,61,0,0,0,5,1,0,6,527,0.0,0.0,0.0,0.0
41945,45,42,59,1778,2,0,5,28,0,0,0,5,0,0,1,309,0.0,0.0,0.0,0.0
41725,55,53,166,3293,13,9,11,47,1,0,1,6,0,0,23,660,0.0,0.0,0.0,0.0
94924,65,56,82,1383,2,9,3,24,0,0,0,2,0,0,3,349,0.0,0.0,0.0,0.0
9089,50,49,56,1350,0,0,4,17,0,0,0,1,0,45,5,262,0.0,0.0,0.0,0.0
43250,55,51,77,1613,2,5,4,27,0,0,0,1,0,0,11,357,0.0,0.0,0.0,0.0
38439,50,48,72,2814,0,1,10,35,0,0,0,7,0,0,2,395,0.0,0.0,0.0,0.0
60232,50,50,124,3384,4,0,10,48,1,0,0,3,0,0,5,600,0.0,0.0,0.0,0.0
50175,75,69,48,575,4,3,3,10,0,0,0,1,0,0,7,175,0.0,0.0,0.0,0.0
18656,45,51,157,3396,0,0,11,49,0,3,0,4,0,123,14,756,0.0,0.0,0.0,0.0
55459,55,58,133,3314,2,4,11,50,0,0,0,1,0,0,12,655,0.0,0.0,0.0,0.0
40669,50,49,76,2326,0,0,9,32,0,0,0,5,0,0,5,458,0.0,0.0,0.0,0.0
20658,60,57,41,1062,0,1,4,16,0,0,0,3,0,0,5,229,0.0,0.0,0.0,0.0
48717,50,48,68,2135,1,2,6,38,1,0,0,5,0,0,7,468,0.0,0.0,0.0,0.0
41464,60,63,165,2808,11,6,11,43,0,0,0,2,0,0,18,573,0.0,0.0,0.0,0.0
43020,60,60,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
37096,50,47,123,3330,0,1,9,51,0,0,0,1,0,114,4,686,0.0,0.0,0.0,0.0
57531,60,53,126,2057,8,7,7,29,0,0,0,3,0,0,12,424,0.0,0.0,0.0,0.0
86934,55,49,100,1910,6,3,4,30,0,0,0,3,0,0,14,441,0.0,0.0,0.0,0.0
54102,60,57,6,142,0,0,1,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0
18073,55,56,133,3196,7,4,11,48,0,0,0,7,1,0,11,716,0.0,0.0,0.0,0.0
42824,45,43,34,1368,0,0,3,31,0,0,0,3,0,0,0,250,0.0,0.0,0.0,0.0
59779,50,47,36,1088,0,1,2,17,0,0,0,2,0,0,0,204,0.0,0.0,0.0,0.0
32259,45,44,18,540,0,0,2,12,0,0,0,0,0,12,2,96,0.0,0.0,0.0,0.0
19236,45,41,69,2430,0,0,3,44,0,0,0,0,0,69,1,409,0.0,0.0,0.0,0.0
159533,60,52,15,193,0,2,0,8,0,0,0,1,0,0,0,48,0.0,0.0,0.0,0.0
