element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
66838,75,67,55,984,5,0,4,13,0,0,0,0,0,0,9,192,232.4,226.4,304.0,75.6
177815,50,49,88,1871,4,8,6,28,0,0,0,4,0,0,3,255,354.0,322.6,630.0,130.2
111234,50,49,145,3420,0,0,10,58,0,1,0,0,0,121,16,724,873.6,30.1,4.0,90.7
10318,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
212319,60,58,125,2817,5,8,8,54,0,0,0,4,0,0,4,304,497.0,384.7,1217.0,209.3
55422,85,80,96,2257,4,4,6,40,0,0,0,2,0,0,8,396,485.6,614.9,437.0,154.0
20467,75,66,62,1214,3,3,4,17,0,0,0,2,0,0,3,226,316.6,234.9,406.0,95.9
173807,55,51,66,1892,2,2,6,24,0,0,0,7,0,0,3,223,242.8,207.2,218.0,65.8
219352,55,51,10,153,0,1,0,6,0,0,0,0,0,0,0,30,12.0,20.5,43.0,7.5
80801,50,48,87,2749,2,2,9,45,0,0,0,6,1,0,7,552,577.0,303.6,166.0,104.6
42774,50,47,52,2124,0,0,6,38,0,0,0,4,1,0,1,344,361.2,159.2,52.0,57.2
41823,45,45,55,1740,1,2,6,17,0,0,0,2,0,0,0,398,369.2,263.7,62.0,69.4
194164,45,40,37,1183,0,0,4,14,0,0,0,3,0,0,0,214,285.8,93.9,105.0,48.5
57513,45,46,135,3420,0,1,10,58,1,2,0,1,0,103,11,701,846.8,30.0,0.0,87.8
195855,45,45,7,192,0,0,0,2,0,0,0,1,0,0,0,20,9.4,3.8,0.0,1.3
113688,50,46,83,1076,8,3,0,23,0,0,0,2,0,0,14,248,370.6,159.2,634.0,115.2
56192,45,41,55,1830,0,2,5,30,0,0,0,2,0,0,0,367,468.8,238.8,39.0,74.9
172850,45,44,65,1848,0,2,6,30,0,0,0,1,1,0,4,381,382.8,332.1,63.0,78.0
37642,50,49,78,2269,2,2,6,38,1,0,0,7,0,0,5,455,536.2,104.2,211.0,85.1
37402,50,47,57,1917,0,1,4,35,1,0,0,1,0,0,8,370,396.6,282.2,55.0,73.5
15033,45,44,61,2817,0,0,5,52,0,0,0,4,0,0,1,390,530.0,62.0,158.0,75.1
101668,85,88,183,3248,20,2,8,57,0,0,1,3,0,0,28,674,822.8,439.9,1222.0,248.6
173515,70,65,54,818,3,4,1,17,0,0,0,2,0,0,5,171,214.2,185.6,350.0,74.5
17745,50,51,123,2965,0,0,8,47,1,2,0,3,0,93,17,592,687.2,11.1,0.0,69.9
11974,45,42,4,180,0,0,0,6,0,0,0,0,0,8,0,36,67.8,0.0,0.0,6.8
95463,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
201666,45,45,3,8,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1.0,6.0,0.6
51938,55,55,107,2533,2,8,8,42,0,0,0,5,1,0,12,458,580.0,718.3,300.0,160.2
172632,55,53,80,1683,3,3,4,35,0,0,0,2,0,0,2,308,290.6,412.8,461.0,116.7
203341,50,49,78,2896,0,4,9,45,0,0,0,6,2,0,4,449,640.4,230.7,299.0,117.2
61604,45,44,26,991,0,0,4,15,0,0,0,2,0,0,0,121,114.6,52.7,145.0,31.4
155569,45,43,13,486,0,0,3,7,0,0,0,0,1,0,0,53,81.2,10.3,0.0,9.2
86881,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
197469,45,44,13,375,0,1,0,9,0,0,0,1,0,0,0,60,68.0,20.2,16.0,10.4
168580,55,55,124,2486,8,6,8,28,1,0,0,3,0,0,15,420,571.8,539.0,809.0,191.7
13152,45,42,51,1247,3,1,1,26,0,0,0,2,0,0,1,225,239.8,116.9,204.0,56.2
122798,50,50,111,1940,1,5,10,18,0,0,0,2,0,0,12,514,424.0,414.5,174.0,101.3
169187,45,44,83,1573,1,2,8,17,0,0,0,3,0,0,10,385,358.2,399.2,142.0,90.1
97032,55,57,78,2253,0,0,8,28,0,0,0,1,0,0,5,481,601.0,122.6,277.0,100.2
171287,45,45,86,1901,0,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46.0,76.9
60914,55,54,81,1995,1,0,9,27,0,0,0,3,0,0,3,470,544.8,96.1,140.0,78.1
38454,55,53,110,2124,2,1,11,24,0,0,0,4,0,0,10,539,656.4,104.5,242.0,100.2
92217,85,95,181,2760,15,8,16,32,0,0,0,1,0,0,29,758,951.0,834.5,1341.0,312.7
152760,75,74,1,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
66797,50,47,67,1710,0,0,7,24,0,1,0,3,0,36,0,329,281.0,0.0,0.0,28.0
118748,90,106,303,2905,32,12,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109.0,454.4
110979,95,94,147,2189,10,8,15,24,0,0,0,3,1,0,8,499,677.4,739.1,964.0,238.0
81880,60,55,94,1718,3,7,5,28,0,0,0,3,0,0,5,423,548.0,625.1,494.0,166.5
68312,60,61,155,3039,8,9,6,58,0,0,1,5,0,0,19,554,718.0,1151.6,676.0,255.2
39155,75,73,13,234,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128.0,27.3
56979,55,53,75,2169,1,1,14,21,0,0,0,1,0,0,3,382,417.0,448.8,110.0,97.8
41733,70,66,85,2381,1,2,15,23,0,0,0,1,0,0,1,406,341.8,356.2,399.0,109.9
15157,65,60,77,1759,0,3,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272.0,132.5
217989,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60706,45,40,72,1710,0,0,6,29,0,0,0,2,0,69,5,374,470.4,0.0,0.0,47.0
206915,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
146941,55,51,35,806,0,0,4,5,0,0,0,1,0,0,2,204,165.8,52.8,34.0,25.4
58621,65,66,138,2784,0,6,15,22,1,0,0,2,1,0,8,691,542.4,511.4,117.0,117.1
102826,65,63,20,360,0,1,2,1,0,0,0,2,0,0,1,96,84.2,139.3,48.0,27.2
206325,50,50,16,530,0,0,3,3,0,0,0,1,0,0,0,104,116.4,145.9,21.0,28.3
97299,55,53,70,1301,0,0,9,11,0,0,0,0,0,0,5,334,283.4,26.3,120.0,43.2
57410,55,64,156,2966,4,0,15,25,1,0,0,9,0,0,21,742,846.6,224.6,363.0,143.7
100180,55,50,100,1340,3,2,9,11,0,0,0,2,0,0,8,398,376.0,158.1,176.0,71.1
37572,115,115,169,1960,21,6,13,12,0,0,0,2,0,0,22,740,966.4,570.8,1484.0,302.5
205651,105,104,126,1660,13,7,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089.0,204.9
121160,55,57,158,3195,0,0,16,26,0,2,0,1,0,58,10,666,546.2,10.0,0.0,55.6
33148,50,45,10,224,0,0,1,1,0,0,0,0,0,4,1,42,45.2,0.0,0.0,4.5
103955,80,91,229,2584,18,17,13,23,0,0,0,3,1,0,19,701,969.8,838.2,1488.0,329.7
61366,100,103,209,3073,8,18,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797.0,368.9
182156,85,87,179,2415,10,15,12,22,0,0,0,4,0,0,17,647,842.4,891.3,1013.0,274.4
103025,85,87,195,2948,12,13,9,51,0,0,0,2,0,0,19,682,966.0,924.0,932.0,282.6
165809,80,72,112,1514,6,5,9,10,0,0,0,0,0,0,8,440,475.6,508.7,464.0,144.4
20664,80,82,169,2431,9,11,14,18,0,0,0,5,0,0,26,671,875.8,1118.5,867.0,286.5
209244,50,47,8,45,0,1,0,1,0,0,0,0,0,0,0,31,29.2,32.1,10.0,7.1
27789,50,50,120,2880,5,4,15,24,0,0,0,7,0,0,9,596,800.2,511.9,411.0,172.4
59859,55,54,82,1504,4,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408.0,119.3
214590,45,45,15,627,0,0,2,10,0,0,0,1,0,0,0,116,207.2,60.0,2.0,26.8
95658,50,55,117,3420,2,4,9,60,0,0,0,7,0,0,10,716,955.8,254.3,478.0,168.8
55909,55,57,123,2535,4,0,11,24,0,0,0,4,0,0,9,590,743.8,35.3,230.0,101.2
18892,50,48,98,2444,2,6,9,26,0,0,0,7,0,0,11,479,601.2,502.3,213.0,131.6
184667,55,49,47,1284,0,0,5,14,0,0,0,1,0,0,1,297,272.8,37.7,8.0,32.0
106760,50,48,48,787,0,0,7,2,0,0,0,2,0,0,4,216,142.6,127.0,144.0,41.5
58893,55,54,23,639,0,0,3,8,0,0,0,6,0,0,4,126,151.4,26.0,47.0,22.5
197365,60,60,55,1000,1,0,7,6,1,0,0,2,0,0,3,248,222.0,28.4,79.0,33.0
40002,55,49,27,443,0,0,3,3,0,0,0,0,0,0,3,119,95.0,25.3,6.0,12.6
76359,50,55,116,1973,0,0,15,11,1,0,0,2,0,0,19,554,486.4,36.6,12.0,53.6
66749,115,115,162,2866,16,7,14,26,0,0,1,4,0,0,18,593,831.0,572.4,1334.0,273.2
176297,75,73,104,1799,7,5,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838.0,171.7
51940,55,59,172,3330,0,0,18,28,0,0,0,0,0,115,10,757,821.2,10.0,0.0,83.4
42899,50,47,7,90,0,0,1,0,0,0,0,0,0,3,0,26,26.4,0.0,0.0,2.6
6744,45,42,5,270,0,0,0,7,0,0,0,0,0,8,0,44,64.2,0.0,0.0,6.3
74208,80,79,138,2145,6,13,11,20,0,0,0,5,1,0,15,528,710.8,663.5,780.0,215.6
148225,80,78,125,1572,9,6,9,13,0,0,0,1,0,0,7,403,535.4,509.3,748.0,179.5
37265,120,114,152,2546,9,10,11,32,0,0,1,5,0,0,13,515,823.2,1155.2,1281.0,326.1
109322,60,60,128,1807,8,6,9,18,0,0,0,2,0,0,10,450,526.6,519.1,711.0,175.3
43670,70,68,100,1919,3,5,15,10,0,0,0,1,0,0,6,418,422.8,849.9,453.0,172.1
156689,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62398,50,47,91,3117,1,1,16,26,0,0,0,6,0,0,3,576,681.4,427.9,168.0,127.9
195851,45,42,21,629,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11.0,14.2
180804,40,39,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
201084,45,44,39,1592,0,0,2,29,0,0,0,2,0,0,3,279,326.6,103.7,43.0,47.4
56983,60,54,116,2802,3,7,9,35,0,0,0,6,0,0,10,489,561.2,844.4,520.0,192.6
151119,45,45,88,2842,0,2,7,37,1,0,0,5,0,0,5,467,494.4,340.7,63.0,90.0
57145,45,45,85,2676,1,1,7,44,1,0,0,5,0,0,10,500,736.0,75.4,187.0,100.0
106618,45,42,52,1602,0,0,5,18,0,0,0,1,0,0,0,280,333.6,97.8,58.0,49.0
109528,45,42,49,1757,0,1,4,31,0,0,0,2,0,0,1,247,266.0,164.8,26.0,45.9
77359,45,43,66,2103,0,2,5,32,0,0,0,3,0,0,6,406,557.0,92.3,139.0,78.9
101148,45,49,116,2927,3,0,9,31,0,0,0,5,0,0,9,567,800.0,77.2,234.0,111.5
58845,45,43,64,1745,2,1,4,30,0,0,0,3,0,0,6,317,433.6,50.8,190.0,67.5
61316,55,55,69,1703,4,1,5,25,0,0,1,2,0,0,5,227,291.2,254.8,526.0,106.5
67089,45,45,53,1080,0,0,4,11,0,1,0,0,0,26,5,215,234.6,0.0,0.0,23.3
59735,45,43,33,900,0,0,2,15,1,0,0,0,0,35,2,172,258.8,0.0,0.0,25.9
155503,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
104953,50,48,78,1776,2,4,6,22,0,0,0,1,0,0,5,236,308.8,340.6,480.0,112.9
76542,50,46,73,1865,2,2,5,29,0,0,0,2,0,0,9,340,307.2,338.1,152.0,79.7
50232,55,52,73,2264,1,4,6,30,0,0,0,2,2,0,4,360,442.6,639.9,243.0,132.3
153127,45,43,41,1365,1,0,3,25,0,0,0,7,0,0,0,171,273.6,164.7,144.0,58.2
38290,65,64,24,800,0,2,2,14,0,0,0,4,0,0,0,136,159.4,181.6,117.0,45.9
58771,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
114243,55,50,51,1137,1,2,2,25,0,0,0,0,0,0,2,171,161.8,159.7,227.0,54.7
155513,45,43,5,136,0,0,0,2,0,0,0,0,0,0,0,19,12.0,8.1,25.0,4.6
40142,60,57,36,742,3,1,3,13,0,0,0,5,1,0,6,106,145.4,110.2,344.0,58.8
104547,65,61,94,1946,6,3,6,31,0,0,0,3,0,0,8,276,352.0,333.6,808.0,148.7
19838,40,40,57,1440,0,0,3,21,0,1,0,0,0,44,4,280,364.2,0.0,0.0,36.5
83428,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20480,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113564,45,42,5,246,0,0,0,7,0,0,0,1,0,0,0,41,71.0,37.6,36.0,14.5
178304,50,49,36,581,2,0,1,16,0,0,0,1,0,0,3,106,120.4,69.5,252.0,43.9
79934,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7645,50,47,60,2063,0,0,6,39,0,0,0,2,0,0,5,415,529.2,24.1,108.0,66.2
169432,45,46,16,267,0,1,0,5,0,0,0,0,0,0,0,45,38.4,30.4,105.0,17.4
87447,45,42,2,46,0,0,0,0,0,0,0,0,0,0,0,10,18.2,11.5,0.0,3.0
40146,55,53,103,3135,0,5,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286.0,139.3
171771,45,41,22,427,1,0,2,5,0,0,0,1,0,0,0,88,110.0,1.9,19.0,13.1
88900,50,45,58,1980,2,0,5,33,0,0,0,6,1,0,2,360,506.6,68.3,224.0,79.9
80447,50,46,76,2049,2,1,6,32,0,0,0,2,1,0,6,413,525.2,67.0,236.0,83.0
78356,65,58,72,1024,7,1,4,15,0,0,0,2,0,0,9,215,302.8,89.4,689.0,107.7
84939,55,54,18,262,1,1,3,0,0,0,0,0,0,0,0,53,57.8,42.0,143.0,24.0
220598,45,45,1,8,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1.3,4.0,0.3
20452,60,56,53,1570,2,2,4,28,0,0,0,6,0,0,0,167,235.6,301.9,512.0,104.6
